locus_tag	ftype	length_bp	gene	EC_number	COG	product
Natronincolaceae_metaspades_Bin_1_1-contigs_00035	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
Natronincolaceae_metaspades_Bin_1_1-contigs_00036	CDS	1131				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00037	CDS	222				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00038	CDS	264				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00039	CDS	381				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00040	CDS	327				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00041	CDS	1974				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00042	CDS	561				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00043	CDS	1014				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00044	CDS	1182	mgl_1	4.4.1.11	COG0626	L-methionine gamma-lyase
Natronincolaceae_metaspades_Bin_1_1-contigs_00045	CDS	660	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
Natronincolaceae_metaspades_Bin_1_1-contigs_00046	CDS	1047	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
Natronincolaceae_metaspades_Bin_1_1-contigs_00047	CDS	801				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00048	CDS	1239	metK	2.5.1.6		S-adenosylmethionine synthase
Natronincolaceae_metaspades_Bin_1_1-contigs_00049	CDS	1737	pgcA	5.4.2.2		Phosphoglucomutase
Natronincolaceae_metaspades_Bin_1_1-contigs_00050	CDS	747	est	3.1.1.1	COG1647	Carboxylesterase
Natronincolaceae_metaspades_Bin_1_1-contigs_00051	CDS	114				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00052	CDS	432	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
Natronincolaceae_metaspades_Bin_1_1-contigs_00053	CDS	165				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00054	CDS	771				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00055	CDS	219				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00056	CDS	1068				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00057	CDS	348				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00058	CDS	825	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
Natronincolaceae_metaspades_Bin_1_1-contigs_00059	CDS	1260	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
Natronincolaceae_metaspades_Bin_1_1-contigs_00060	CDS	1155	proB	2.7.2.11		Glutamate 5-kinase
Natronincolaceae_metaspades_Bin_1_1-contigs_00061	CDS	1629				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00062	CDS	867				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00063	CDS	1005		5.1.1.4	COG3938	Proline racemase
Natronincolaceae_metaspades_Bin_1_1-contigs_00064	CDS	471	prdA_1	1.21.4.1		D-proline reductase proprotein PrdA
Natronincolaceae_metaspades_Bin_1_1-contigs_00065	CDS	762	prdA_2	1.21.4.1		D-proline reductase proprotein PrdA
Natronincolaceae_metaspades_Bin_1_1-contigs_00066	CDS	246	prdB_1	1.21.4.1		D-proline reductase subunit gamma
Natronincolaceae_metaspades_Bin_1_1-contigs_00067	CDS	447	prdB_2	1.21.4.1		D-proline reductase subunit gamma
Natronincolaceae_metaspades_Bin_1_1-contigs_00068	CDS	201				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00069	CDS	1884	prdA_3	1.21.4.1		D-proline reductase proprotein PrdA
Natronincolaceae_metaspades_Bin_1_1-contigs_00070	CDS	1176	rsxC_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
Natronincolaceae_metaspades_Bin_1_1-contigs_00071	CDS	243				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00072	CDS	1440		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
Natronincolaceae_metaspades_Bin_1_1-contigs_00073	CDS	327	spmA		COG2715	Spore maturation protein A
Natronincolaceae_metaspades_Bin_1_1-contigs_00074	CDS	1617	metG	6.1.1.10		Methionine--tRNA ligase
Natronincolaceae_metaspades_Bin_1_1-contigs_00075	CDS	774	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
Natronincolaceae_metaspades_Bin_1_1-contigs_00076	CDS	1098				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00077	CDS	1038				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00078	CDS	543	rnmV	3.1.26.8	COG1658	Ribonuclease M5
Natronincolaceae_metaspades_Bin_1_1-contigs_00079	CDS	597				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00080	CDS	1386				IS481 family transposase ISBst1
Natronincolaceae_metaspades_Bin_1_1-contigs_00081	CDS	801				IS481 family transposase ISChy6
Natronincolaceae_metaspades_Bin_1_1-contigs_00082	CDS	1011	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
Natronincolaceae_metaspades_Bin_1_1-contigs_00083	CDS	927	mrr		COG1715	Mrr restriction system protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00084	CDS	726				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00085	CDS	3087				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00086	CDS	1869				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00087	CDS	2412				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00088	CDS	687				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00089	CDS	2712				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00090	CDS	288				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00091	CDS	969				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00092	CDS	1017	noc_1			Nucleoid occlusion protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00093	CDS	903	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
Natronincolaceae_metaspades_Bin_1_1-contigs_00094	CDS	465	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
Natronincolaceae_metaspades_Bin_1_1-contigs_00095	CDS	1329				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00096	CDS	1014				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00097	CDS	402				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00098	CDS	666	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
Natronincolaceae_metaspades_Bin_1_1-contigs_00099	CDS	1407	rpoN		COG1508	RNA polymerase sigma-54 factor
Natronincolaceae_metaspades_Bin_1_1-contigs_00100	CDS	1518				putative protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00101	CDS	753	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
Natronincolaceae_metaspades_Bin_1_1-contigs_00102	CDS	888	rfuD		COG1079	putative riboflavin import permease protein RfuD
Natronincolaceae_metaspades_Bin_1_1-contigs_00103	CDS	1065				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00104	CDS	1542	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
Natronincolaceae_metaspades_Bin_1_1-contigs_00105	CDS	1077	tmpC		COG1744	Membrane lipoprotein TmpC
Natronincolaceae_metaspades_Bin_1_1-contigs_00106	CDS	750	iclR		COG1414	Transcriptional repressor IclR
Natronincolaceae_metaspades_Bin_1_1-contigs_00107	CDS	1188	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
Natronincolaceae_metaspades_Bin_1_1-contigs_00108	CDS	1194	grdD	1.21.4.2		Glycine/sarcosine/betaine reductase complex component C subunit alpha
Natronincolaceae_metaspades_Bin_1_1-contigs_00109	CDS	1545	grdC	1.21.4.2		Glycine/sarcosine/betaine reductase complex component C subunit beta
Natronincolaceae_metaspades_Bin_1_1-contigs_00110	CDS	234	grdB_1	1.21.4.2		Glycine reductase complex component B subunit gamma
Natronincolaceae_metaspades_Bin_1_1-contigs_00111	CDS	1050	grdB_2	1.21.4.2		Glycine reductase complex component B subunit gamma
Natronincolaceae_metaspades_Bin_1_1-contigs_00112	CDS	330	grdA	1.21.4.2		Glycine/sarcosine/betaine reductase complex component A
Natronincolaceae_metaspades_Bin_1_1-contigs_00113	CDS	132	grdA1	1.21.4.2		Glycine/sarcosine/betaine reductase complex component A1
Natronincolaceae_metaspades_Bin_1_1-contigs_00114	CDS	1287	grdE	1.21.4.2		Glycine reductase complex component B subunits alpha and beta
Natronincolaceae_metaspades_Bin_1_1-contigs_00115	CDS	318	trxA		COG0526	Thioredoxin
Natronincolaceae_metaspades_Bin_1_1-contigs_00116	CDS	948	trxB	1.8.1.9		Thioredoxin reductase
Natronincolaceae_metaspades_Bin_1_1-contigs_00117	CDS	372				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00118	CDS	831	yfmS		COG0840	Putative sensory transducer protein YfmS
Natronincolaceae_metaspades_Bin_1_1-contigs_00119	CDS	1212		2.7.2.4	COG0527	Aspartate kinase
Natronincolaceae_metaspades_Bin_1_1-contigs_00120	CDS	1053	thrC	4.2.3.1	COG0498	Threonine synthase
Natronincolaceae_metaspades_Bin_1_1-contigs_00121	CDS	1290	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Natronincolaceae_metaspades_Bin_1_1-contigs_00122	CDS	954	thrB	2.7.1.39	COG0083	Homoserine kinase
Natronincolaceae_metaspades_Bin_1_1-contigs_00123	CDS	3207	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
Natronincolaceae_metaspades_Bin_1_1-contigs_00124	CDS	1095	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
Natronincolaceae_metaspades_Bin_1_1-contigs_00125	CDS	1101	dthadh	4.3.1.27		D-threo-3-hydroxyaspartate dehydratase
Natronincolaceae_metaspades_Bin_1_1-contigs_00126	CDS	300				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00127	CDS	399	lnpD	5.1.3.2		UDP-glucose 4-epimerase
Natronincolaceae_metaspades_Bin_1_1-contigs_00128	CDS	180				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00129	CDS	1128				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00130	CDS	1395	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
Natronincolaceae_metaspades_Bin_1_1-contigs_00131	CDS	855	atpG		COG0224	ATP synthase gamma chain, sodium ion specific
Natronincolaceae_metaspades_Bin_1_1-contigs_00132	CDS	1515	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
Natronincolaceae_metaspades_Bin_1_1-contigs_00133	CDS	543	atpH_1			ATP synthase subunit delta, sodium ion specific
Natronincolaceae_metaspades_Bin_1_1-contigs_00134	CDS	507	atpF			ATP synthase subunit b, sodium ion specific
Natronincolaceae_metaspades_Bin_1_1-contigs_00135	CDS	270	atpE			ATP synthase subunit c, sodium ion specific
Natronincolaceae_metaspades_Bin_1_1-contigs_00136	CDS	555	atpH_2			ATP synthase subunit c
Natronincolaceae_metaspades_Bin_1_1-contigs_00137	CDS	705	atpB		COG0356	ATP synthase subunit a
Natronincolaceae_metaspades_Bin_1_1-contigs_00138	CDS	405				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00139	CDS	228				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00140	CDS	1170	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
Natronincolaceae_metaspades_Bin_1_1-contigs_00141	CDS	1893	cooS1	1.2.7.4	COG1151	Carbon monoxide dehydrogenase 1
Natronincolaceae_metaspades_Bin_1_1-contigs_00142	CDS	903	bchL	1.3.7.7		Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00143	CDS	4326				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00144	CDS	1044	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
Natronincolaceae_metaspades_Bin_1_1-contigs_00145	CDS	441	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
Natronincolaceae_metaspades_Bin_1_1-contigs_00146	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
Natronincolaceae_metaspades_Bin_1_1-contigs_00147	CDS	456	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
Natronincolaceae_metaspades_Bin_1_1-contigs_00148	CDS	474	ywlE	3.9.1.2	COG0394	Protein-arginine-phosphatase
Natronincolaceae_metaspades_Bin_1_1-contigs_00149	CDS	1131	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
Natronincolaceae_metaspades_Bin_1_1-contigs_00150	CDS	1071	prfA		COG0216	Peptide chain release factor 1
Natronincolaceae_metaspades_Bin_1_1-contigs_00151	CDS	918	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
Natronincolaceae_metaspades_Bin_1_1-contigs_00152	CDS	1257				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00153	CDS	111				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00154	CDS	165				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00155	CDS	588	tdk	2.7.1.21	COG1435	Thymidine kinase
Natronincolaceae_metaspades_Bin_1_1-contigs_00156	CDS	201	rpmE		COG0254	50S ribosomal protein L31
Natronincolaceae_metaspades_Bin_1_1-contigs_00157	CDS	1365	rho	3.6.4.-	COG1158	Transcription termination factor Rho
Natronincolaceae_metaspades_Bin_1_1-contigs_00158	CDS	810	kce_1	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
Natronincolaceae_metaspades_Bin_1_1-contigs_00159	CDS	381	kal	4.3.1.14		3-aminobutyryl-CoA ammonia lyase
Natronincolaceae_metaspades_Bin_1_1-contigs_00160	CDS	1374				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00161	CDS	1863				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00162	CDS	783				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00163	CDS	732				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00164	CDS	348				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00165	CDS	381				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00166	CDS	1107				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00167	CDS	996				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00168	CDS	1638				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00169	CDS	843				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00170	CDS	825				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00171	CDS	1923	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
	repeat_region	389				
Natronincolaceae_metaspades_Bin_1_1-contigs_00172	CDS	738	sigI			RNA polymerase sigma factor SigI
Natronincolaceae_metaspades_Bin_1_1-contigs_00173	CDS	741				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00174	CDS	1008				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00175	CDS	129				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00176	CDS	954				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00177	CDS	474				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00178	CDS	420				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00179	CDS	1236				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00180	CDS	1605	pyrG	6.3.4.2		CTP synthase
Natronincolaceae_metaspades_Bin_1_1-contigs_00181	CDS	1479				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00182	CDS	1149		3.4.21.-		putative CtpA-like serine protease
Natronincolaceae_metaspades_Bin_1_1-contigs_00183	CDS	240				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00184	CDS	600	glkA	2.7.1.2		Glucokinase
Natronincolaceae_metaspades_Bin_1_1-contigs_00185	CDS	228	gmhA_1	5.3.1.28	COG0279	Phosphoheptose isomerase
Natronincolaceae_metaspades_Bin_1_1-contigs_00186	CDS	441	gmhA_2	5.3.1.28		Phosphoheptose isomerase
Natronincolaceae_metaspades_Bin_1_1-contigs_00187	CDS	1401				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00188	CDS	396	murJ			lipid II flippase MurJ
Natronincolaceae_metaspades_Bin_1_1-contigs_00189	CDS	234				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00190	CDS	234				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00191	CDS	402				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00192	CDS	273				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00193	CDS	1107	dnaN		COG0592	Beta sliding clamp
Natronincolaceae_metaspades_Bin_1_1-contigs_00194	CDS	1356	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
Natronincolaceae_metaspades_Bin_1_1-contigs_00195	CDS	135	rpmH		COG0230	50S ribosomal protein L34
Natronincolaceae_metaspades_Bin_1_1-contigs_00196	CDS	336	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
Natronincolaceae_metaspades_Bin_1_1-contigs_00197	CDS	222	yidD		COG0759	Putative membrane protein insertion efficiency factor
Natronincolaceae_metaspades_Bin_1_1-contigs_00198	CDS	669	yidC2		COG0706	Membrane protein insertase YidC 2
Natronincolaceae_metaspades_Bin_1_1-contigs_00199	CDS	621				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00200	CDS	1386	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Natronincolaceae_metaspades_Bin_1_1-contigs_00201	CDS	1884	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
Natronincolaceae_metaspades_Bin_1_1-contigs_00202	CDS	720	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
Natronincolaceae_metaspades_Bin_1_1-contigs_00203	CDS	798	noc_2		COG1475	Nucleoid occlusion protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00204	CDS	777	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
Natronincolaceae_metaspades_Bin_1_1-contigs_00205	CDS	879	spo0J		COG1475	Stage 0 sporulation protein J
Natronincolaceae_metaspades_Bin_1_1-contigs_00206	CDS	1182	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
Natronincolaceae_metaspades_Bin_1_1-contigs_00207	CDS	534				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00208	CDS	252				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00209	CDS	420				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00210	CDS	444				IS200/IS605 family transposase ISCbt1
Natronincolaceae_metaspades_Bin_1_1-contigs_00211	CDS	327				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00212	CDS	678				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00213	CDS	1689	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Natronincolaceae_metaspades_Bin_1_1-contigs_00214	CDS	345			COG0718	Nucleoid-associated protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00215	CDS	600	recR		COG0353	Recombination protein RecR
Natronincolaceae_metaspades_Bin_1_1-contigs_00216	CDS	237				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00217	CDS	1755		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00218	CDS	1761		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00219	CDS	672				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00220	CDS	1350				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00221	CDS	990	btuF_1			Vitamin B12-binding protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00222	CDS	786	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
Natronincolaceae_metaspades_Bin_1_1-contigs_00223	CDS	1044	hmuU_1		COG0609	Hemin transport system permease protein HmuU
Natronincolaceae_metaspades_Bin_1_1-contigs_00224	CDS	1317				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00225	CDS	540	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
Natronincolaceae_metaspades_Bin_1_1-contigs_00226	CDS	1359	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
Natronincolaceae_metaspades_Bin_1_1-contigs_00227	CDS	2319	spoIIIE		COG1674	DNA translocase SpoIIIE
Natronincolaceae_metaspades_Bin_1_1-contigs_00228	CDS	765	tepA		COG0740	Translocation-enhancing protein TepA
Natronincolaceae_metaspades_Bin_1_1-contigs_00229	CDS	204				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00230	CDS	1242		3.4.24.-	COG0612	putative zinc protease
Natronincolaceae_metaspades_Bin_1_1-contigs_00231	CDS	324	xynD			Bifunctional xylanase/deacetylase
Natronincolaceae_metaspades_Bin_1_1-contigs_00232	CDS	177				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00233	CDS	159				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00234	CDS	2112	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Natronincolaceae_metaspades_Bin_1_1-contigs_00235	CDS	264	rpsO		COG0184	30S ribosomal protein S15
Natronincolaceae_metaspades_Bin_1_1-contigs_00236	CDS	939	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
Natronincolaceae_metaspades_Bin_1_1-contigs_00237	CDS	906	truB	5.4.99.25		tRNA pseudouridine synthase B
Natronincolaceae_metaspades_Bin_1_1-contigs_00238	CDS	960	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
Natronincolaceae_metaspades_Bin_1_1-contigs_00239	CDS	375	rbfA			Ribosome-binding factor A
Natronincolaceae_metaspades_Bin_1_1-contigs_00240	CDS	2046	infB			Translation initiation factor IF-2
Natronincolaceae_metaspades_Bin_1_1-contigs_00241	CDS	309	rplGA		COG1358	putative ribosomal protein YlxQ
Natronincolaceae_metaspades_Bin_1_1-contigs_00242	CDS	273				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00243	CDS	1077	nusA		COG0195	Transcription termination/antitermination protein NusA
Natronincolaceae_metaspades_Bin_1_1-contigs_00244	CDS	474	rimP			Ribosome maturation factor RimP
Natronincolaceae_metaspades_Bin_1_1-contigs_00245	CDS	276				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00246	CDS	747				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00247	CDS	147				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00248	CDS	1119				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00249	CDS	837	dpnM	2.1.1.72		Modification methylase DpnIIA
Natronincolaceae_metaspades_Bin_1_1-contigs_00250	CDS	267				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00251	CDS	243				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00252	CDS	528				hypothetical protein
Natronincolaceae_metaspades_Bin_1_1-contigs_00253	CDS	690				hypothetical protein
