locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_8_2-contigs_00092	CDS	339				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00093	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00094	CDS	132	xerC_1			Tyrosine recombinase XerC
Patescibacteria_metaspades_Bin_8_2-contigs_00095	CDS	255	xerC_2			Tyrosine recombinase XerC
Patescibacteria_metaspades_Bin_8_2-contigs_00096	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00097	CDS	276				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00098	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00099	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00100	CDS	132	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Patescibacteria_metaspades_Bin_8_2-contigs_00101	CDS	471				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00102	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00103	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00104	CDS	411	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
Patescibacteria_metaspades_Bin_8_2-contigs_00105	CDS	93				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00106	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00107	CDS	300				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00108	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00109	CDS	429				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00110	CDS	348				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00111	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00112	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00113	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00114	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00115	CDS	147	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
Patescibacteria_metaspades_Bin_8_2-contigs_00116	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00117	CDS	171		1.11.1.15		Peroxiredoxin
Patescibacteria_metaspades_Bin_8_2-contigs_00118	CDS	465		1.11.1.15	COG0450	Peroxiredoxin
Patescibacteria_metaspades_Bin_8_2-contigs_00119	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00120	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00121	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00122	CDS	924				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00123	CDS	594	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
Patescibacteria_metaspades_Bin_8_2-contigs_00124	CDS	888				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00125	CDS	900	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
Patescibacteria_metaspades_Bin_8_2-contigs_00126	CDS	1143				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00127	CDS	705		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
Patescibacteria_metaspades_Bin_8_2-contigs_00128	CDS	1551				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00129	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00130	CDS	300				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00131	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00132	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00133	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00134	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00135	tRNA	74				tRNA-Gln(ttg)
Patescibacteria_metaspades_Bin_8_2-contigs_00136	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00137	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00138	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00139	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00140	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00141	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00142	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00143	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00144	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00145	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00146	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00147	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00148	CDS	438				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00149	CDS	90				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00150	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00151	CDS	273				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00152	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00153	CDS	150				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00154	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00155	CDS	408	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Patescibacteria_metaspades_Bin_8_2-contigs_00156	CDS	90				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00157	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00158	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00159	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00160	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00161	CDS	381				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00162	CDS	150	rpoC_1	2.7.7.6		DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_8_2-contigs_00163	CDS	354	rpoC_2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_8_2-contigs_00164	CDS	228	rpoC_3	2.7.7.6		DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_8_2-contigs_00165	CDS	93				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00166	CDS	219	rpoC_4	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_8_2-contigs_00167	CDS	189	rpoBC	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
Patescibacteria_metaspades_Bin_8_2-contigs_00168	CDS	171	rpoC_5	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_8_2-contigs_00169	CDS	393	rpoC_6	2.7.7.6		DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_8_2-contigs_00170	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00171	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00172	CDS	186	rpoB_1	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_8_2-contigs_00173	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00174	CDS	252	rpoB_2	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_8_2-contigs_00175	CDS	123	rpoB_3	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_8_2-contigs_00176	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00177	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00178	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00179	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00180	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00181	CDS	678				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00182	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00183	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00184	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00185	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00186	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00187	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00188	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00189	CDS	402				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00190	CDS	315				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00191	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00192	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00193	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00194	CDS	90				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00195	tRNA	75				tRNA-Trp(cca)
Patescibacteria_metaspades_Bin_8_2-contigs_00196	CDS	786	tsf		COG0264	Elongation factor Ts
Patescibacteria_metaspades_Bin_8_2-contigs_00197	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00198	CDS	873				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00199	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00200	CDS	369				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00201	tRNA	76				tRNA-His(gtg)
Patescibacteria_metaspades_Bin_8_2-contigs_00202	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00203	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00204	CDS	264				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00205	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00206	tRNA	76				tRNA-Thr(ggt)
Patescibacteria_metaspades_Bin_8_2-contigs_00207	CDS	267				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00208	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00209	CDS	252	rpsL			30S ribosomal protein S12
Patescibacteria_metaspades_Bin_8_2-contigs_00210	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00211	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00212	CDS	249	rplM		COG0102	50S ribosomal protein L13
Patescibacteria_metaspades_Bin_8_2-contigs_00213	CDS	327	rplQ		COG0203	50S ribosomal protein L17
Patescibacteria_metaspades_Bin_8_2-contigs_00214	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00215	CDS	315				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00216	CDS	264	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
Patescibacteria_metaspades_Bin_8_2-contigs_00217	CDS	378	rpsD		COG0522	30S ribosomal protein S4
Patescibacteria_metaspades_Bin_8_2-contigs_00218	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00219	CDS	528				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00220	CDS	1719				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00221	CDS	297				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00222	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00223	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00224	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00225	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00226	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00227	CDS	195	nth	4.2.99.18		Endonuclease III
Patescibacteria_metaspades_Bin_8_2-contigs_00228	CDS	240	OLA1			Obg-like ATPase 1
Patescibacteria_metaspades_Bin_8_2-contigs_00229	CDS	381				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00230	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00231	CDS	252				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00232	CDS	291				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00233	CDS	357	valS	6.1.1.9		Valine--tRNA ligase
Patescibacteria_metaspades_Bin_8_2-contigs_00234	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00235	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00236	CDS	225				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00237	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00238	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00239	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00240	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00241	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00242	CDS	495				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00243	CDS	150				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00244	CDS	324				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00245	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00246	CDS	270				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00247	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00248	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00249	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00250	CDS	252				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00251	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00252	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00253	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00254	CDS	210	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
Patescibacteria_metaspades_Bin_8_2-contigs_00255	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00256	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00257	CDS	213		1.4.1.2		NAD-specific glutamate dehydrogenase
Patescibacteria_metaspades_Bin_8_2-contigs_00258	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00259	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00260	CDS	174	nusG			Transcription termination/antitermination protein NusG
Patescibacteria_metaspades_Bin_8_2-contigs_00261	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00262	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00263	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00264	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00265	CDS	108	radA_1			DNA repair protein RadA
Patescibacteria_metaspades_Bin_8_2-contigs_00266	CDS	243	radA_2			DNA repair protein RadA
Patescibacteria_metaspades_Bin_8_2-contigs_00267	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00268	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00269	CDS	318				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00270	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00271	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00272	CDS	654				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00273	CDS	1026				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00274	CDS	1353				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00275	CDS	321				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00276	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00277	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00278	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00279	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00280	CDS	150				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00281	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00282	CDS	108	infB			Translation initiation factor IF-2
Patescibacteria_metaspades_Bin_8_2-contigs_00283	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00284	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00285	CDS	285				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00286	CDS	321				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00287	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00288	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00289	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00290	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00291	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00292	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00293	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00294	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00295	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00296	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00297	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00298	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00299	CDS	363				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00300	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00301	CDS	153	def	3.5.1.88		Peptide deformylase
Patescibacteria_metaspades_Bin_8_2-contigs_00302	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00303	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00304	CDS	483				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00305	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00306	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_8_2-contigs_00307	CDS	231				hypothetical protein
