locus_tag	ftype	length_bp	gene	EC_number	COG	product
Desulfotomaculum_metaspades_Bin_1_1-contigs_00019	CDS	888	ylxH		COG0455	Flagellum site-determining protein YlxH
Desulfotomaculum_metaspades_Bin_1_1-contigs_00020	CDS	1377	ftsY			Signal recognition particle receptor FtsY
Desulfotomaculum_metaspades_Bin_1_1-contigs_00021	CDS	2079	flhA		COG1298	Flagellar biosynthesis protein FlhA
Desulfotomaculum_metaspades_Bin_1_1-contigs_00022	CDS	1086	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
Desulfotomaculum_metaspades_Bin_1_1-contigs_00023	CDS	738	fliR		COG1684	Flagellar biosynthetic protein FliR
Desulfotomaculum_metaspades_Bin_1_1-contigs_00024	CDS	270	spaQ		COG4794	Surface presentation of antigens protein SpaQ
Desulfotomaculum_metaspades_Bin_1_1-contigs_00025	CDS	765	fliP		COG1338	Flagellar biosynthetic protein FliP
Desulfotomaculum_metaspades_Bin_1_1-contigs_00026	CDS	375				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00027	CDS	444				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00028	CDS	459				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00029	CDS	3789	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
Desulfotomaculum_metaspades_Bin_1_1-contigs_00030	CDS	1383		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00031	CDS	1260	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
Desulfotomaculum_metaspades_Bin_1_1-contigs_00032	CDS	504				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00033	CDS	1011			COG1638	putative protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00034	CDS	1308	lutA			Lactate utilization protein A
Desulfotomaculum_metaspades_Bin_1_1-contigs_00035	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00036	CDS	633				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00037	CDS	1614	purH		COG0138	Bifunctional purine biosynthesis protein PurH
Desulfotomaculum_metaspades_Bin_1_1-contigs_00038	CDS	1506	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
Desulfotomaculum_metaspades_Bin_1_1-contigs_00039	CDS	186				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00040	CDS	138				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00041	CDS	4578				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00042	CDS	762				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00043	CDS	180				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00044	CDS	135				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00045	CDS	624	agrB	3.4.-.-		Accessory gene regulator protein B
Desulfotomaculum_metaspades_Bin_1_1-contigs_00046	CDS	345				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00047	CDS	1092				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00048	CDS	333				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00049	CDS	267	rpsT		COG0268	30S ribosomal protein S20
Desulfotomaculum_metaspades_Bin_1_1-contigs_00050	CDS	1071	yqeN		COG1466	putative protein YqeN
Desulfotomaculum_metaspades_Bin_1_1-contigs_00051	CDS	2439	comEC		COG0658	ComE operon protein 3
Desulfotomaculum_metaspades_Bin_1_1-contigs_00052	CDS	672				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00053	CDS	393	rpsI		COG0103	30S ribosomal protein S9
Desulfotomaculum_metaspades_Bin_1_1-contigs_00054	CDS	438	rplM		COG0102	50S ribosomal protein L13
Desulfotomaculum_metaspades_Bin_1_1-contigs_00055	CDS	765	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
Desulfotomaculum_metaspades_Bin_1_1-contigs_00056	CDS	804	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
Desulfotomaculum_metaspades_Bin_1_1-contigs_00057	CDS	867	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
Desulfotomaculum_metaspades_Bin_1_1-contigs_00058	CDS	861	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
Desulfotomaculum_metaspades_Bin_1_1-contigs_00059	CDS	345	rplQ		COG0203	50S ribosomal protein L17
Desulfotomaculum_metaspades_Bin_1_1-contigs_00060	CDS	948	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
Desulfotomaculum_metaspades_Bin_1_1-contigs_00061	CDS	627	rpsD		COG0522	30S ribosomal protein S4
Desulfotomaculum_metaspades_Bin_1_1-contigs_00062	CDS	390	rpsK			30S ribosomal protein S11
Desulfotomaculum_metaspades_Bin_1_1-contigs_00063	CDS	372	rpsM		COG0099	30S ribosomal protein S13
Desulfotomaculum_metaspades_Bin_1_1-contigs_00064	CDS	219	infA		COG0361	Translation initiation factor IF-1
Desulfotomaculum_metaspades_Bin_1_1-contigs_00065	CDS	273				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00066	CDS	747	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
Desulfotomaculum_metaspades_Bin_1_1-contigs_00067	CDS	1260	secY		COG0201	Protein translocase subunit SecY
Desulfotomaculum_metaspades_Bin_1_1-contigs_00068	CDS	441	rplO			50S ribosomal protein L15
Desulfotomaculum_metaspades_Bin_1_1-contigs_00069	CDS	222				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00070	CDS	501	rpsE		COG0098	30S ribosomal protein S5
Desulfotomaculum_metaspades_Bin_1_1-contigs_00071	CDS	369	rplR			50S ribosomal protein L18
Desulfotomaculum_metaspades_Bin_1_1-contigs_00072	CDS	540	rplF			50S ribosomal protein L6
Desulfotomaculum_metaspades_Bin_1_1-contigs_00073	CDS	399	rpsH		COG0096	30S ribosomal protein S8
Desulfotomaculum_metaspades_Bin_1_1-contigs_00074	CDS	186	rpsN1		COG0199	30S ribosomal protein S14
Desulfotomaculum_metaspades_Bin_1_1-contigs_00075	CDS	546	rplE			50S ribosomal protein L5
Desulfotomaculum_metaspades_Bin_1_1-contigs_00076	CDS	318	rplX			50S ribosomal protein L24
Desulfotomaculum_metaspades_Bin_1_1-contigs_00077	CDS	369	rplN			50S ribosomal protein L14
Desulfotomaculum_metaspades_Bin_1_1-contigs_00078	CDS	264	rpsQ			30S ribosomal protein S17
Desulfotomaculum_metaspades_Bin_1_1-contigs_00079	CDS	204	rpmC			50S ribosomal protein L29
Desulfotomaculum_metaspades_Bin_1_1-contigs_00080	CDS	435	rplP		COG0197	50S ribosomal protein L16
Desulfotomaculum_metaspades_Bin_1_1-contigs_00081	CDS	696	rpsC		COG0092	30S ribosomal protein S3
Desulfotomaculum_metaspades_Bin_1_1-contigs_00082	CDS	342	rplV		COG0091	50S ribosomal protein L22
Desulfotomaculum_metaspades_Bin_1_1-contigs_00083	CDS	285	rpsS			30S ribosomal protein S19
Desulfotomaculum_metaspades_Bin_1_1-contigs_00084	CDS	828	rplB			50S ribosomal protein L2
Desulfotomaculum_metaspades_Bin_1_1-contigs_00085	CDS	288	rplW		COG0089	50S ribosomal protein L23
Desulfotomaculum_metaspades_Bin_1_1-contigs_00086	CDS	627	rplD			50S ribosomal protein L4
Desulfotomaculum_metaspades_Bin_1_1-contigs_00087	CDS	627	rplC		COG0087	50S ribosomal protein L3
Desulfotomaculum_metaspades_Bin_1_1-contigs_00088	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
Desulfotomaculum_metaspades_Bin_1_1-contigs_00089	CDS	1203	tuf		COG0050	Elongation factor Tu
Desulfotomaculum_metaspades_Bin_1_1-contigs_00090	CDS	2073	fusA		COG0480	Elongation factor G
Desulfotomaculum_metaspades_Bin_1_1-contigs_00091	CDS	471	rpsG			30S ribosomal protein S7
Desulfotomaculum_metaspades_Bin_1_1-contigs_00092	CDS	375	rpsL		COG0048	30S ribosomal protein S12
Desulfotomaculum_metaspades_Bin_1_1-contigs_00093	CDS	288				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00094	CDS	237	rplGB		COG1358	Ribosome-associated protein L7Ae-like protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00095	CDS	3453	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Desulfotomaculum_metaspades_Bin_1_1-contigs_00096	CDS	3432	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Desulfotomaculum_metaspades_Bin_1_1-contigs_00097	CDS	375	rplL			50S ribosomal protein L7/L12
Desulfotomaculum_metaspades_Bin_1_1-contigs_00098	CDS	540	rplJ			50S ribosomal protein L10
Desulfotomaculum_metaspades_Bin_1_1-contigs_00099	CDS	687	rplA			50S ribosomal protein L1
Desulfotomaculum_metaspades_Bin_1_1-contigs_00100	CDS	429	rplK		COG0080	50S ribosomal protein L11
Desulfotomaculum_metaspades_Bin_1_1-contigs_00101	CDS	531	nusG		COG0250	Transcription termination/antitermination protein NusG
Desulfotomaculum_metaspades_Bin_1_1-contigs_00102	CDS	294	secE			Protein translocase subunit SecE
Desulfotomaculum_metaspades_Bin_1_1-contigs_00103	tRNA	77				tRNA-Met(cat)
Desulfotomaculum_metaspades_Bin_1_1-contigs_00104	CDS	720	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
Desulfotomaculum_metaspades_Bin_1_1-contigs_00105	CDS	780	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
Desulfotomaculum_metaspades_Bin_1_1-contigs_00106	CDS	927				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00107	CDS	870	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
Desulfotomaculum_metaspades_Bin_1_1-contigs_00108	tRNA	86				tRNA-Tyr(gta)
Desulfotomaculum_metaspades_Bin_1_1-contigs_00109	tRNA	76				tRNA-Thr(tgt)
Desulfotomaculum_metaspades_Bin_1_1-contigs_00110	CDS	249				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00111	CDS	660	sigH		COG1595	RNA polymerase sigma-H factor
Desulfotomaculum_metaspades_Bin_1_1-contigs_00112	CDS	510	yacP		COG3688	putative protein YacP
Desulfotomaculum_metaspades_Bin_1_1-contigs_00113	CDS	750		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00114	CDS	735	thyX_1	2.1.1.148		Flavin-dependent thymidylate synthase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00115	CDS	414	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
Desulfotomaculum_metaspades_Bin_1_1-contigs_00116	CDS	1497	cysS	6.1.1.16		Cysteine--tRNA ligase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00117	CDS	732	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00118	CDS	1509	gltX	6.1.1.17		Glutamate--tRNA ligase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00119	CDS	501	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00120	CDS	714	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00121	CDS	1188				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00122	CDS	477	carD		COG1329	RNA polymerase-binding transcription factor CarD
Desulfotomaculum_metaspades_Bin_1_1-contigs_00123	CDS	1107	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
Desulfotomaculum_metaspades_Bin_1_1-contigs_00124	CDS	1356	radA	3.6.4.-	COG1066	DNA repair protein RadA
Desulfotomaculum_metaspades_Bin_1_1-contigs_00125	CDS	2475	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
Desulfotomaculum_metaspades_Bin_1_1-contigs_00126	CDS	1050	mcsB	2.7.14.1	COG3869	Protein-arginine kinase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00127	CDS	498	mcsA		COG3880	Protein-arginine kinase activator protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00128	CDS	483	ctsr			Transcriptional regulator CtsR
Desulfotomaculum_metaspades_Bin_1_1-contigs_00129	tRNA	76				tRNA-Asn(gtt)
Desulfotomaculum_metaspades_Bin_1_1-contigs_00130	CDS	465				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00131	CDS	282				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00132	CDS	750	sfp	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
Desulfotomaculum_metaspades_Bin_1_1-contigs_00133	CDS	1050				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00134	CDS	4221				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00135	CDS	735	pikAV	3.1.2.-		Thioesterase PikA5
Desulfotomaculum_metaspades_Bin_1_1-contigs_00136	CDS	6372	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00137	CDS	1155	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00138	CDS	1401	yhdG		COG0531	putative amino acid permease YhdG
Desulfotomaculum_metaspades_Bin_1_1-contigs_00139	CDS	1347	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00140	CDS	1233				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00141	CDS	570	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
Desulfotomaculum_metaspades_Bin_1_1-contigs_00142	CDS	885	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
Desulfotomaculum_metaspades_Bin_1_1-contigs_00143	CDS	2445	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
Desulfotomaculum_metaspades_Bin_1_1-contigs_00144	CDS	1926	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Desulfotomaculum_metaspades_Bin_1_1-contigs_00145	CDS	237				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00146	CDS	1131	recF		COG1195	DNA replication and repair protein RecF
Desulfotomaculum_metaspades_Bin_1_1-contigs_00147	CDS	219				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00148	CDS	1203	dnaN		COG0592	Beta sliding clamp
Desulfotomaculum_metaspades_Bin_1_1-contigs_00149	CDS	1329	dnaA		COG0593	Chromosomal replication initiator protein DnaA
Desulfotomaculum_metaspades_Bin_1_1-contigs_00150	CDS	138	rpmH		COG0230	50S ribosomal protein L34
Desulfotomaculum_metaspades_Bin_1_1-contigs_00151	CDS	387	rnpA	3.1.26.5		Ribonuclease P protein component
Desulfotomaculum_metaspades_Bin_1_1-contigs_00152	CDS	210	yidD		COG0759	Putative membrane protein insertion efficiency factor
Desulfotomaculum_metaspades_Bin_1_1-contigs_00153	CDS	666	yidC2		COG0706	Membrane protein insertase YidC 2
Desulfotomaculum_metaspades_Bin_1_1-contigs_00154	CDS	621				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00155	CDS	1377	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Desulfotomaculum_metaspades_Bin_1_1-contigs_00156	CDS	1929	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
Desulfotomaculum_metaspades_Bin_1_1-contigs_00157	CDS	897	nfo	3.1.21.2		endonuclease 4
Desulfotomaculum_metaspades_Bin_1_1-contigs_00158	CDS	1083	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
Desulfotomaculum_metaspades_Bin_1_1-contigs_00159	CDS	897	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
Desulfotomaculum_metaspades_Bin_1_1-contigs_00160	CDS	888	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
Desulfotomaculum_metaspades_Bin_1_1-contigs_00161	CDS	1371				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00162	CDS	993	rbsR		COG1609	Ribose operon repressor
Desulfotomaculum_metaspades_Bin_1_1-contigs_00163	CDS	840				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00164	CDS	630	yceC		COG2310	Stress response protein SCP2
Desulfotomaculum_metaspades_Bin_1_1-contigs_00165	CDS	582	yceD		COG2310	General stress protein 16U
Desulfotomaculum_metaspades_Bin_1_1-contigs_00166	CDS	942	yrbG		COG0530	Inner membrane protein YrbG
Desulfotomaculum_metaspades_Bin_1_1-contigs_00167	CDS	447	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00168	CDS	366				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00169	CDS	459	secB			Protein-export protein SecB
Desulfotomaculum_metaspades_Bin_1_1-contigs_00170	CDS	246				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00171	CDS	516				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00172	CDS	2826	uvrA			UvrABC system protein A
Desulfotomaculum_metaspades_Bin_1_1-contigs_00173	CDS	1152				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00174	CDS	303				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00175	CDS	189				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00176	CDS	765	helY	3.6.4.-	COG4581	putative helicase HelY
Desulfotomaculum_metaspades_Bin_1_1-contigs_00177	CDS	1578				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00178	CDS	555				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00179	CDS	675	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00180	CDS	1287	hisD	1.1.1.23		Histidinol dehydrogenase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00181	CDS	1083	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00182	CDS	588	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00183	CDS	564				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00184	CDS	615	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Desulfotomaculum_metaspades_Bin_1_1-contigs_00185	CDS	753	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00186	CDS	759	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
Desulfotomaculum_metaspades_Bin_1_1-contigs_00187	CDS	732	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
Desulfotomaculum_metaspades_Bin_1_1-contigs_00188	CDS	1404	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
Desulfotomaculum_metaspades_Bin_1_1-contigs_00189	CDS	216				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00190	CDS	189				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00191	CDS	249	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
Desulfotomaculum_metaspades_Bin_1_1-contigs_00192	CDS	705	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
Desulfotomaculum_metaspades_Bin_1_1-contigs_00193	CDS	2244	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Desulfotomaculum_metaspades_Bin_1_1-contigs_00194	CDS	1491	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00195	CDS	1146				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00196	CDS	213				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00197	CDS	228				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00198	CDS	1047	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00199	CDS	636	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00200	CDS	138				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00201	CDS	648	adk	2.7.4.3		Adenylate kinase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00202	CDS	1410	gltD_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
Desulfotomaculum_metaspades_Bin_1_1-contigs_00203	CDS	849			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
Desulfotomaculum_metaspades_Bin_1_1-contigs_00204	CDS	1647				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00205	CDS	873	htpX	3.4.24.-	COG0501	Protease HtpX
Desulfotomaculum_metaspades_Bin_1_1-contigs_00206	CDS	486				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00207	CDS	240				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00208	CDS	462				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00209	CDS	852	degV		COG1307	Protein DegV
Desulfotomaculum_metaspades_Bin_1_1-contigs_00210	CDS	165				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00211	CDS	363				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00212	CDS	246	csrA			Translational regulator CsrA
Desulfotomaculum_metaspades_Bin_1_1-contigs_00213	CDS	441	fliW		COG1699	Flagellar assembly factor FliW
Desulfotomaculum_metaspades_Bin_1_1-contigs_00214	CDS	360				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00215	CDS	996	flgL		COG1344	Flagellar hook-associated protein 3
Desulfotomaculum_metaspades_Bin_1_1-contigs_00216	CDS	3177				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00217	CDS	3972				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00218	CDS	441				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00219	CDS	1047				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00220	CDS	1371	ntpJ			Potassium/sodium uptake protein NtpJ
Desulfotomaculum_metaspades_Bin_1_1-contigs_00221	CDS	381				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00222	CDS	1509	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00223	CDS	2466	glgP_1	2.4.1.1	COG0058	Glycogen phosphorylase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00224	CDS	1962	apu		COG0366	Amylopullulanase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00225	CDS	2466	glgP_2	2.4.1.1	COG0058	Glycogen phosphorylase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00226	CDS	1419	glgA	2.4.1.21	COG0297	Glycogen synthase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00227	CDS	1164	glgD		COG0448	Glycogen biosynthesis protein GlgD
Desulfotomaculum_metaspades_Bin_1_1-contigs_00228	CDS	1269	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00229	CDS	1899	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
Desulfotomaculum_metaspades_Bin_1_1-contigs_00230	CDS	261				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00231	CDS	969				hypothetical protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00232	CDS	579	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00233	CDS	777	recO		COG1381	DNA repair protein RecO
Desulfotomaculum_metaspades_Bin_1_1-contigs_00234	CDS	870	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Desulfotomaculum_metaspades_Bin_1_1-contigs_00235	CDS	2127	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
Desulfotomaculum_metaspades_Bin_1_1-contigs_00236	CDS	837	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
Desulfotomaculum_metaspades_Bin_1_1-contigs_00237	CDS	2673	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
Desulfotomaculum_metaspades_Bin_1_1-contigs_00238	CDS	606	pnpB	1.6.5.6		p-benzoquinone reductase
