locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_10_2-contigs_00037	tRNA	72				tRNA-Met(cat)
Patescibacteria_metaspades_Bin_10_2-contigs_00038	CDS	639				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00039	CDS	1416	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
Patescibacteria_metaspades_Bin_10_2-contigs_00040	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00041	CDS	2022	ligA	6.5.1.2	COG0272	DNA ligase
Patescibacteria_metaspades_Bin_10_2-contigs_00042	CDS	579				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00043	CDS	603				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00044	CDS	675				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00045	CDS	618				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00046	CDS	837	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
Patescibacteria_metaspades_Bin_10_2-contigs_00047	CDS	426				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00048	CDS	441				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00049	CDS	1218	epsF_1		COG1459	Type II secretion system protein F
Patescibacteria_metaspades_Bin_10_2-contigs_00050	CDS	1068	pilT		COG2805	Twitching mobility protein
Patescibacteria_metaspades_Bin_10_2-contigs_00051	CDS	372	cheY		COG0784	Chemotaxis protein CheY
Patescibacteria_metaspades_Bin_10_2-contigs_00052	CDS	1833				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00053	CDS	324				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00054	CDS	579				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00055	CDS	726				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00056	CDS	1089	ftsA_1			Cell division protein FtsA
Patescibacteria_metaspades_Bin_10_2-contigs_00057	CDS	609				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00058	CDS	351				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00059	CDS	597	dinG	3.1.-.-		3'-5' exonuclease DinG
Patescibacteria_metaspades_Bin_10_2-contigs_00060	CDS	723				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00061	CDS	1263	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Patescibacteria_metaspades_Bin_10_2-contigs_00062	CDS	840	gmuE	2.7.1.4	COG1940	Putative fructokinase
Patescibacteria_metaspades_Bin_10_2-contigs_00063	CDS	780				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00064	CDS	435				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00065	CDS	453	mhqP	1.-.-.-	COG2259	Putative oxidoreductase MhqP
Patescibacteria_metaspades_Bin_10_2-contigs_00066	CDS	1212				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00067	CDS	786	murI	5.1.1.3		Glutamate racemase
Patescibacteria_metaspades_Bin_10_2-contigs_00068	CDS	600	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
Patescibacteria_metaspades_Bin_10_2-contigs_00069	CDS	1308				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00070	CDS	1176	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Patescibacteria_metaspades_Bin_10_2-contigs_00071	CDS	1026	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
Patescibacteria_metaspades_Bin_10_2-contigs_00072	CDS	465	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
Patescibacteria_metaspades_Bin_10_2-contigs_00073	CDS	657	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
Patescibacteria_metaspades_Bin_10_2-contigs_00074	CDS	894	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
Patescibacteria_metaspades_Bin_10_2-contigs_00075	CDS	984	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
Patescibacteria_metaspades_Bin_10_2-contigs_00076	CDS	309	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
Patescibacteria_metaspades_Bin_10_2-contigs_00077	CDS	273				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00078	CDS	1116	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Patescibacteria_metaspades_Bin_10_2-contigs_00079	CDS	759	pgk/tpi		COG0126	Bifunctional PGK/TIM
Patescibacteria_metaspades_Bin_10_2-contigs_00080	CDS	1446				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00081	CDS	582				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00082	CDS	1758				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00083	CDS	1230	epsF_2		COG1459	Type II secretion system protein F
Patescibacteria_metaspades_Bin_10_2-contigs_00084	CDS	1749	xpsE		COG2804	Type II secretion system protein E
Patescibacteria_metaspades_Bin_10_2-contigs_00085	CDS	1473	nusA			Transcription termination/antitermination protein NusA
Patescibacteria_metaspades_Bin_10_2-contigs_00086	CDS	519	ppa	3.6.1.1		Inorganic pyrophosphatase
Patescibacteria_metaspades_Bin_10_2-contigs_00087	CDS	786				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00088	CDS	426				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00089	CDS	1182	tig	5.2.1.8		Trigger factor
Patescibacteria_metaspades_Bin_10_2-contigs_00090	CDS	600	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
Patescibacteria_metaspades_Bin_10_2-contigs_00091	CDS	1530	rny	3.1.-.-	COG1418	Ribonuclease Y
Patescibacteria_metaspades_Bin_10_2-contigs_00092	CDS	273	hup			DNA-binding protein HU
Patescibacteria_metaspades_Bin_10_2-contigs_00093	tRNA	72				tRNA-Gly(tcc)
Patescibacteria_metaspades_Bin_10_2-contigs_00094	CDS	1179				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00095	CDS	321				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00096	CDS	462	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
Patescibacteria_metaspades_Bin_10_2-contigs_00097	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00098	CDS	1509				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00099	CDS	948		5.1.3.2	COG1088	UDP-glucose 4-epimerase
Patescibacteria_metaspades_Bin_10_2-contigs_00100	CDS	1368				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00101	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00102	CDS	738	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
Patescibacteria_metaspades_Bin_10_2-contigs_00103	CDS	804				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00104	CDS	390				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00105	CDS	948	metK	2.5.1.6		S-adenosylmethionine synthase
Patescibacteria_metaspades_Bin_10_2-contigs_00106	CDS	1296	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
Patescibacteria_metaspades_Bin_10_2-contigs_00107	CDS	1326	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
Patescibacteria_metaspades_Bin_10_2-contigs_00108	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00109	tRNA	74				tRNA-Ile(gat)
Patescibacteria_metaspades_Bin_10_2-contigs_00110	CDS	258				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00111	CDS	381				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00112	CDS	2433				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00113	CDS	942				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00114	CDS	897	mpaA	3.4.17.-		Murein peptide amidase A
Patescibacteria_metaspades_Bin_10_2-contigs_00115	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00116	CDS	912	xerC		COG4974	Tyrosine recombinase XerC
Patescibacteria_metaspades_Bin_10_2-contigs_00117	CDS	267	rpsO			30S ribosomal protein S15
Patescibacteria_metaspades_Bin_10_2-contigs_00118	CDS	609				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00119	CDS	501				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00120	CDS	2019				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00121	CDS	1473				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00122	CDS	894				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00123	CDS	825	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
Patescibacteria_metaspades_Bin_10_2-contigs_00124	CDS	1962	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
Patescibacteria_metaspades_Bin_10_2-contigs_00125	CDS	1122				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00126	CDS	1518	comM		COG0606	Competence protein ComM
Patescibacteria_metaspades_Bin_10_2-contigs_00127	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00128	CDS	1749				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00129	CDS	1005				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00130	tRNA	86				tRNA-Ser(gga)
Patescibacteria_metaspades_Bin_10_2-contigs_00131	CDS	396				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00132	CDS	318				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00133	CDS	504				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00134	CDS	594				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00135	CDS	660				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00136	CDS	318				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00137	CDS	579				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00138	CDS	288				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00139	CDS	1248	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Patescibacteria_metaspades_Bin_10_2-contigs_00140	CDS	567				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00141	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00142	CDS	744	prmC	2.1.1.297		Release factor glutamine methyltransferase
Patescibacteria_metaspades_Bin_10_2-contigs_00143	CDS	426				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00144	CDS	756	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
Patescibacteria_metaspades_Bin_10_2-contigs_00145	CDS	768	yadH		COG0842	Inner membrane transport permease YadH
Patescibacteria_metaspades_Bin_10_2-contigs_00146	CDS	1002				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00147	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00148	CDS	1254		2.4.1.11	COG0438	Glycogen synthase
Patescibacteria_metaspades_Bin_10_2-contigs_00149	CDS	909				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00150	CDS	12369				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00151	CDS	1551				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00152	CDS	564				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00153	CDS	1323	btuD	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Patescibacteria_metaspades_Bin_10_2-contigs_00154	CDS	1215				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00155	CDS	1875				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00156	CDS	954				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00157	CDS	1107				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00158	CDS	954				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00159	CDS	1107				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00160	CDS	1776				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00161	CDS	693				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00162	CDS	747				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00163	CDS	1902				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00164	CDS	288				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00165	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00166	CDS	1170	kinB	2.7.13.3	COG5000	Alginate biosynthesis sensor protein KinB
Patescibacteria_metaspades_Bin_10_2-contigs_00167	CDS	375	hprR		COG0745	Transcriptional regulatory protein HprR
Patescibacteria_metaspades_Bin_10_2-contigs_00168	CDS	696				queuosine precursor transporter
Patescibacteria_metaspades_Bin_10_2-contigs_00169	CDS	2781				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00170	CDS	1014	mreB_1		COG1077	Cell shape-determining protein MreB
Patescibacteria_metaspades_Bin_10_2-contigs_00171	CDS	1518	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Patescibacteria_metaspades_Bin_10_2-contigs_00172	CDS	1896	priA	3.6.4.-		primosomal protein N'
Patescibacteria_metaspades_Bin_10_2-contigs_00173	CDS	522	def	3.5.1.88	COG0242	Peptide deformylase
Patescibacteria_metaspades_Bin_10_2-contigs_00174	CDS	882	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
Patescibacteria_metaspades_Bin_10_2-contigs_00175	CDS	369				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00176	CDS	315				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00177	CDS	204	scoF		COG1278	Cold shock protein ScoF
Patescibacteria_metaspades_Bin_10_2-contigs_00178	CDS	1593				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00179	CDS	609				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00180	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00181	CDS	747	yaaA		COG3022	Peroxide stress resistance protein YaaA
Patescibacteria_metaspades_Bin_10_2-contigs_00182	CDS	408				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00183	CDS	786	bicA_1		COG0659	Bicarbonate transporter BicA
Patescibacteria_metaspades_Bin_10_2-contigs_00184	CDS	675	bicA_2		COG0659	Bicarbonate transporter BicA
Patescibacteria_metaspades_Bin_10_2-contigs_00185	CDS	591	yciO		COG0009	putative protein YciO
Patescibacteria_metaspades_Bin_10_2-contigs_00186	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00187	tRNA	76				tRNA-Asn(gtt)
Patescibacteria_metaspades_Bin_10_2-contigs_00188	CDS	864	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
Patescibacteria_metaspades_Bin_10_2-contigs_00189	CDS	1206				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00190	CDS	828	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
Patescibacteria_metaspades_Bin_10_2-contigs_00191	CDS	429	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
Patescibacteria_metaspades_Bin_10_2-contigs_00192	CDS	627	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
Patescibacteria_metaspades_Bin_10_2-contigs_00193	CDS	639	ntpD			V-type sodium ATPase subunit D
Patescibacteria_metaspades_Bin_10_2-contigs_00194	CDS	1395	ntpB			V-type sodium ATPase subunit B
Patescibacteria_metaspades_Bin_10_2-contigs_00195	CDS	1803	ntpA	7.2.2.1		V-type sodium ATPase catalytic subunit A
Patescibacteria_metaspades_Bin_10_2-contigs_00196	CDS	351	atpF			V-type ATP synthase subunit F
Patescibacteria_metaspades_Bin_10_2-contigs_00197	CDS	987	atpC			V-type ATP synthase subunit C
Patescibacteria_metaspades_Bin_10_2-contigs_00198	CDS	570	atpE			V-type proton ATPase subunit E
Patescibacteria_metaspades_Bin_10_2-contigs_00199	CDS	483	ntpK			V-type sodium ATPase subunit K
Patescibacteria_metaspades_Bin_10_2-contigs_00200	CDS	1959				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00201	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00202	CDS	810	truB_1	5.4.99.25		tRNA pseudouridine synthase B
Patescibacteria_metaspades_Bin_10_2-contigs_00203	CDS	1494	cga	3.2.1.3		Glucoamylase
Patescibacteria_metaspades_Bin_10_2-contigs_00204	CDS	657	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
Patescibacteria_metaspades_Bin_10_2-contigs_00205	CDS	498	msrA3	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 3
Patescibacteria_metaspades_Bin_10_2-contigs_00206	CDS	279				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00207	CDS	540				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00208	CDS	393				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00209	CDS	1239			COG2081	putative protein
Patescibacteria_metaspades_Bin_10_2-contigs_00210	CDS	375				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00211	CDS	597				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00212	CDS	1836	dipZ		COG0785	Protein DipZ
Patescibacteria_metaspades_Bin_10_2-contigs_00213	CDS	576				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00214	CDS	366				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00215	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00216	CDS	411				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00217	CDS	300				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00218	CDS	1791	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
Patescibacteria_metaspades_Bin_10_2-contigs_00219	CDS	1188	ackA	2.7.2.1	COG0282	Acetate kinase
Patescibacteria_metaspades_Bin_10_2-contigs_00220	CDS	270				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00221	CDS	270				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00222	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
Patescibacteria_metaspades_Bin_10_2-contigs_00223	CDS	843				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00224	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00225	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00226	CDS	582				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00227	CDS	417				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00228	CDS	1446				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00229	CDS	1134				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00230	CDS	363	swrC		COG0841	Swarming motility protein SwrC
Patescibacteria_metaspades_Bin_10_2-contigs_00231	CDS	534				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00232	CDS	699				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00233	CDS	360				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00234	tRNA	74				tRNA-Ala(tgc)
Patescibacteria_metaspades_Bin_10_2-contigs_00235	CDS	963	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
Patescibacteria_metaspades_Bin_10_2-contigs_00236	CDS	855				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00237	CDS	1236	uvrC			UvrABC system protein C
Patescibacteria_metaspades_Bin_10_2-contigs_00238	CDS	1563	uvrA			UvrABC system protein A
Patescibacteria_metaspades_Bin_10_2-contigs_00239	CDS	501	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
Patescibacteria_metaspades_Bin_10_2-contigs_00240	CDS	402				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00241	CDS	3207	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_10_2-contigs_00242	CDS	3684	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_10_2-contigs_00243	CDS	636	sapB		COG1285	Protein SapB
Patescibacteria_metaspades_Bin_10_2-contigs_00244	CDS	1746	dnaG	2.7.7.-		DNA primase
Patescibacteria_metaspades_Bin_10_2-contigs_00245	CDS	1110	sigA		COG0568	RNA polymerase sigma factor SigA
Patescibacteria_metaspades_Bin_10_2-contigs_00246	CDS	501				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00247	CDS	444				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00248	CDS	3006	rep	3.6.4.12		ATP-dependent DNA helicase Rep
Patescibacteria_metaspades_Bin_10_2-contigs_00249	CDS	495				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00250	CDS	1143	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
Patescibacteria_metaspades_Bin_10_2-contigs_00251	CDS	1125	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
Patescibacteria_metaspades_Bin_10_2-contigs_00252	CDS	1389				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00253	CDS	4110				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00254	CDS	1305	dapL	2.6.1.83		LL-diaminopimelate aminotransferase
Patescibacteria_metaspades_Bin_10_2-contigs_00255	CDS	1158				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00256	CDS	810	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
Patescibacteria_metaspades_Bin_10_2-contigs_00257	CDS	1119				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00258	CDS	1752				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00259	CDS	612				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00260	CDS	543	frr		COG0233	Ribosome-recycling factor
Patescibacteria_metaspades_Bin_10_2-contigs_00261	CDS	1098	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
Patescibacteria_metaspades_Bin_10_2-contigs_00262	CDS	1254	proS	6.1.1.15	COG0442	Proline--tRNA ligase
Patescibacteria_metaspades_Bin_10_2-contigs_00263	CDS	1071	mreB_2			Cell shape-determining protein MreB
Patescibacteria_metaspades_Bin_10_2-contigs_00264	CDS	915				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00265	CDS	258				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00266	CDS	1734	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
Patescibacteria_metaspades_Bin_10_2-contigs_00267	CDS	471	greA		COG0782	Transcription elongation factor GreA
Patescibacteria_metaspades_Bin_10_2-contigs_00268	CDS	1584	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
Patescibacteria_metaspades_Bin_10_2-contigs_00269	CDS	435	mraZ			Transcriptional regulator MraZ
Patescibacteria_metaspades_Bin_10_2-contigs_00270	CDS	888	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
Patescibacteria_metaspades_Bin_10_2-contigs_00271	CDS	306				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00272	CDS	1722	spoVD		COG0768	Stage V sporulation protein D
Patescibacteria_metaspades_Bin_10_2-contigs_00273	CDS	2487				hypothetical protein
Patescibacteria_metaspades_Bin_10_2-contigs_00274	CDS	762				hypothetical protein
