locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_5_2-contigs_00036	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00037	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00038	CDS	405				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00039	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00040	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00041	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00042	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00043	CDS	369				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00044	CDS	363				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00045	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00046	CDS	300				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00047	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00048	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00049	CDS	117	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
Patescibacteria_metaspades_Bin_5_2-contigs_00050	CDS	222	ftsH2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
Patescibacteria_metaspades_Bin_5_2-contigs_00051	CDS	114	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
Patescibacteria_metaspades_Bin_5_2-contigs_00052	CDS	276	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
Patescibacteria_metaspades_Bin_5_2-contigs_00053	tRNA	76				tRNA-Lys(ttt)
Patescibacteria_metaspades_Bin_5_2-contigs_00054	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00055	CDS	348	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
Patescibacteria_metaspades_Bin_5_2-contigs_00056	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00057	CDS	786				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00058	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00059	CDS	1026				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00060	CDS	627				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00061	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00062	CDS	225				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00063	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00064	CDS	297	thyA_1	2.1.1.45		Thymidylate synthase
Patescibacteria_metaspades_Bin_5_2-contigs_00065	CDS	105	thyA_2	2.1.1.45		Thymidylate synthase
Patescibacteria_metaspades_Bin_5_2-contigs_00066	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00067	CDS	255			COG1055	putative transporter
Patescibacteria_metaspades_Bin_5_2-contigs_00068	CDS	339				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00069	CDS	360				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00070	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00071	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00072	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00073	tRNA	76				tRNA-Lys(ctt)
Patescibacteria_metaspades_Bin_5_2-contigs_00074	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00075	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00076	CDS	555	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
Patescibacteria_metaspades_Bin_5_2-contigs_00077	CDS	216	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Patescibacteria_metaspades_Bin_5_2-contigs_00078	CDS	195	dapA_2	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
Patescibacteria_metaspades_Bin_5_2-contigs_00079	CDS	90				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00080	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00081	CDS	240	lysA	4.1.1.20		Diaminopimelate decarboxylase
Patescibacteria_metaspades_Bin_5_2-contigs_00082	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00083	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00084	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00085	CDS	150				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00086	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00087	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00088	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00089	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00090	CDS	288	rplY			50S ribosomal protein L25
Patescibacteria_metaspades_Bin_5_2-contigs_00091	CDS	297				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00092	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00093	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00094	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00095	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00096	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00097	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00098	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00099	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00100	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00101	CDS	393	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
Patescibacteria_metaspades_Bin_5_2-contigs_00102	CDS	252				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00103	CDS	306				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00104	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00105	CDS	327	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Patescibacteria_metaspades_Bin_5_2-contigs_00106	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00107	CDS	423				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00108	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00109	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00110	CDS	93				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00111	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00112	CDS	399	hisZ			ATP phosphoribosyltransferase regulatory subunit
Patescibacteria_metaspades_Bin_5_2-contigs_00113	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00114	CDS	360	hisS_1	6.1.1.21	COG0124	Histidine--tRNA ligase
Patescibacteria_metaspades_Bin_5_2-contigs_00115	tRNA	75				tRNA-Glu(ctc)
Patescibacteria_metaspades_Bin_5_2-contigs_00116	CDS	468	rplK			50S ribosomal protein L11
Patescibacteria_metaspades_Bin_5_2-contigs_00117	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00118	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00119	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00120	CDS	381				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00121	CDS	384				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00122	CDS	225				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00123	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00124	CDS	285	ftsA_1		COG0849	Cell division protein FtsA
Patescibacteria_metaspades_Bin_5_2-contigs_00125	CDS	171	ftsA_2			Cell division protein FtsA
Patescibacteria_metaspades_Bin_5_2-contigs_00126	CDS	324				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00127	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00128	CDS	1050	ftsZ		COG0206	Cell division protein FtsZ
Patescibacteria_metaspades_Bin_5_2-contigs_00129	CDS	1134	nusA		COG0195	Transcription termination/antitermination protein NusA
Patescibacteria_metaspades_Bin_5_2-contigs_00130	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00131	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00132	CDS	426				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00133	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00134	CDS	282				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00135	CDS	297				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00136	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00137	CDS	234	pilT_1		COG2805	Twitching mobility protein
Patescibacteria_metaspades_Bin_5_2-contigs_00138	CDS	327	yggR		COG2805	putative protein YggR
Patescibacteria_metaspades_Bin_5_2-contigs_00139	CDS	249				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00140	CDS	333				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00141	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00142	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00143	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00144	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00145	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00146	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00147	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00148	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00149	CDS	288				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00150	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00151	CDS	342	secE			Protein translocase subunit SecE
Patescibacteria_metaspades_Bin_5_2-contigs_00152	CDS	336	nusG		COG0250	Transcription termination/antitermination protein NusG
Patescibacteria_metaspades_Bin_5_2-contigs_00153	CDS	261				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00154	CDS	273	greA_1		COG0782	Transcription elongation factor GreA
Patescibacteria_metaspades_Bin_5_2-contigs_00155	CDS	213	greA_2			Transcription elongation factor GreA
Patescibacteria_metaspades_Bin_5_2-contigs_00156	CDS	360				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00157	CDS	1617	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
Patescibacteria_metaspades_Bin_5_2-contigs_00158	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00159	CDS	273				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00160	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00161	CDS	192	radA	3.6.4.-	COG1066	DNA repair protein RadA
Patescibacteria_metaspades_Bin_5_2-contigs_00162	CDS	306				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00163	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00164	tRNA	84				tRNA-Leu(caa)
Patescibacteria_metaspades_Bin_5_2-contigs_00165	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00166	CDS	363	rnr_1	3.1.13.1	COG0557	Ribonuclease R
Patescibacteria_metaspades_Bin_5_2-contigs_00167	CDS	249				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00168	CDS	357	rnr_2	3.1.13.1	COG0557	Ribonuclease R
Patescibacteria_metaspades_Bin_5_2-contigs_00169	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00170	CDS	210	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
Patescibacteria_metaspades_Bin_5_2-contigs_00171	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00172	CDS	420				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00173	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00174	CDS	267				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00175	CDS	330				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00176	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00177	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00178	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00179	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00180	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00181	CDS	252				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00182	CDS	354				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00183	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00184	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00185	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00186	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00187	CDS	258		3.6.3.-	COG1131	Fluoroquinolones export ATP-binding protein
Patescibacteria_metaspades_Bin_5_2-contigs_00188	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00189	CDS	90				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00190	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00191	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00192	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00193	CDS	150				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00194	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00195	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00196	CDS	696	rplA		COG0081	50S ribosomal protein L1
Patescibacteria_metaspades_Bin_5_2-contigs_00197	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00198	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00199	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00200	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00201	CDS	429				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00202	CDS	222	csd	2.8.1.7		putative cysteine desulfurase
Patescibacteria_metaspades_Bin_5_2-contigs_00203	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00204	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00205	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00206	CDS	333				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00207	CDS	291				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00208	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00209	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00210	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00211	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00212	CDS	1083	typA		COG1217	GTP-binding protein TypA/BipA
Patescibacteria_metaspades_Bin_5_2-contigs_00213	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00214	CDS	156				Single-stranded DNA-binding protein
Patescibacteria_metaspades_Bin_5_2-contigs_00215	CDS	288				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00216	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00217	CDS	129	era_1			GTPase Era
Patescibacteria_metaspades_Bin_5_2-contigs_00218	CDS	264	era_2			GTPase Era
Patescibacteria_metaspades_Bin_5_2-contigs_00219	CDS	282				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00220	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00221	CDS	429				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00222	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00223	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00224	CDS	270	thrS_1	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_5_2-contigs_00225	CDS	477	thrS_2	6.1.1.3		Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_5_2-contigs_00226	CDS	168	thrS_3	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_5_2-contigs_00227	CDS	102	thrS_4	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_5_2-contigs_00228	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00229	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00230	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00231	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00232	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00233	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00234	CDS	129	smpB		COG0691	SsrA-binding protein
Patescibacteria_metaspades_Bin_5_2-contigs_00235	CDS	339				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00236	CDS	225				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00237	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00238	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00239	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00240	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00241	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00242	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00243	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00244	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00245	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00246	CDS	432				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00247	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00248	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00249	CDS	483				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00250	CDS	513				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00251	CDS	363				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00252	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00253	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00254	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00255	tRNA	91				tRNA-Ser(gga)
Patescibacteria_metaspades_Bin_5_2-contigs_00256	CDS	672	ileS2_1	6.1.1.5		Isoleucine--tRNA ligase 2
Patescibacteria_metaspades_Bin_5_2-contigs_00257	CDS	198	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Patescibacteria_metaspades_Bin_5_2-contigs_00258	CDS	330	ileS_2	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Patescibacteria_metaspades_Bin_5_2-contigs_00259	CDS	786	ileS_3	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Patescibacteria_metaspades_Bin_5_2-contigs_00260	CDS	486	ileS2_2	6.1.1.5		Isoleucine--tRNA ligase 2
Patescibacteria_metaspades_Bin_5_2-contigs_00261	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00262	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00263	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00264	CDS	735				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00265	CDS	261	ybaB			Nucleoid-associated protein YbaB
Patescibacteria_metaspades_Bin_5_2-contigs_00266	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00267	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00268	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00269	CDS	93				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00270	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00271	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00272	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00273	CDS	159	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
Patescibacteria_metaspades_Bin_5_2-contigs_00274	CDS	108	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
Patescibacteria_metaspades_Bin_5_2-contigs_00275	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00276	CDS	384				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00277	CDS	327				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00278	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00279	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00280	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00281	CDS	111	ahpC_1	1.11.1.15		Alkyl hydroperoxide reductase C
Patescibacteria_metaspades_Bin_5_2-contigs_00282	CDS	225	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
Patescibacteria_metaspades_Bin_5_2-contigs_00283	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00284	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00285	CDS	267				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00286	CDS	540				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00287	CDS	480	clpC1		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
Patescibacteria_metaspades_Bin_5_2-contigs_00288	CDS	447	clpB		COG0542	Chaperone protein ClpB
Patescibacteria_metaspades_Bin_5_2-contigs_00289	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00290	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00291	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00292	CDS	258				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00293	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00294	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00295	CDS	303	xerC		COG4974	Tyrosine recombinase XerC
Patescibacteria_metaspades_Bin_5_2-contigs_00296	CDS	120	xerD			Tyrosine recombinase XerD
Patescibacteria_metaspades_Bin_5_2-contigs_00297	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_2-contigs_00298	CDS	102	pth	3.1.1.29		Peptidyl-tRNA hydrolase
Patescibacteria_metaspades_Bin_5_2-contigs_00299	CDS	222				hypothetical protein
