locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_9_3-contigs_00058	tRNA	73				tRNA-Glu(ttc)
Patescibacteria_metaspades_Bin_9_3-contigs_00059	CDS	669	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
Patescibacteria_metaspades_Bin_9_3-contigs_00060	CDS	1065				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00061	CDS	246				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00062	CDS	750	mscS		COG0668	Small-conductance mechanosensitive channel
Patescibacteria_metaspades_Bin_9_3-contigs_00063	tRNA	73				tRNA-Glu(ctc)
Patescibacteria_metaspades_Bin_9_3-contigs_00064	CDS	435				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00065	CDS	723				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00066	CDS	1305				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00067	CDS	1116	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
Patescibacteria_metaspades_Bin_9_3-contigs_00068	CDS	414				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00069	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00070	CDS	333				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00071	CDS	774				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00072	CDS	990				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00073	CDS	975	obg	3.6.5.-		GTPase Obg
Patescibacteria_metaspades_Bin_9_3-contigs_00074	CDS	282				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00075	CDS	387	secA		COG0653	Protein translocase subunit SecA
Patescibacteria_metaspades_Bin_9_3-contigs_00076	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00077	CDS	1620				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00078	CDS	1965				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00079	CDS	435	rpsK		COG0100	30S ribosomal protein S11
Patescibacteria_metaspades_Bin_9_3-contigs_00080	CDS	399	rpsM		COG0099	30S ribosomal protein S13
Patescibacteria_metaspades_Bin_9_3-contigs_00081	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
Patescibacteria_metaspades_Bin_9_3-contigs_00082	CDS	216	infA		COG0361	Translation initiation factor IF-1
Patescibacteria_metaspades_Bin_9_3-contigs_00083	CDS	438				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00084	CDS	555				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00085	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00086	CDS	1212	noc			Nucleoid occlusion protein
Patescibacteria_metaspades_Bin_9_3-contigs_00087	CDS	285				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00088	CDS	372				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00089	tRNA	83				tRNA-Leu(caa)
Patescibacteria_metaspades_Bin_9_3-contigs_00090	CDS	1779	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
Patescibacteria_metaspades_Bin_9_3-contigs_00091	CDS	453				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00092	CDS	420				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00093	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00094	CDS	1299				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00095	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00096	CDS	636	tmk	2.7.4.9	COG0125	Thymidylate kinase
Patescibacteria_metaspades_Bin_9_3-contigs_00097	CDS	327				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00098	CDS	537	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
Patescibacteria_metaspades_Bin_9_3-contigs_00099	CDS	1380				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00100	CDS	426	rplK		COG0080	50S ribosomal protein L11
Patescibacteria_metaspades_Bin_9_3-contigs_00101	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
Patescibacteria_metaspades_Bin_9_3-contigs_00102	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00103	CDS	867	truB	5.4.99.25		tRNA pseudouridine synthase B
Patescibacteria_metaspades_Bin_9_3-contigs_00104	tRNA	74				tRNA-His(gtg)
Patescibacteria_metaspades_Bin_9_3-contigs_00105	CDS	552	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
Patescibacteria_metaspades_Bin_9_3-contigs_00106	CDS	483	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
Patescibacteria_metaspades_Bin_9_3-contigs_00107	tRNA	83				tRNA-Leu(gag)
Patescibacteria_metaspades_Bin_9_3-contigs_00108	CDS	690				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00109	CDS	519				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00110	CDS	294				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00111	CDS	867	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
Patescibacteria_metaspades_Bin_9_3-contigs_00112	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00113	CDS	1032	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
Patescibacteria_metaspades_Bin_9_3-contigs_00114	CDS	1251	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
Patescibacteria_metaspades_Bin_9_3-contigs_00115	CDS	261				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00116	CDS	2442	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
Patescibacteria_metaspades_Bin_9_3-contigs_00117	CDS	531			COG0217	putative transcriptional regulatory protein
Patescibacteria_metaspades_Bin_9_3-contigs_00118	CDS	1014	ruvB_2	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
Patescibacteria_metaspades_Bin_9_3-contigs_00119	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00120	CDS	2463	polA	2.7.7.7		DNA polymerase I, thermostable
Patescibacteria_metaspades_Bin_9_3-contigs_00121	CDS	540				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00122	CDS	561	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Patescibacteria_metaspades_Bin_9_3-contigs_00123	CDS	1323				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00124	CDS	285				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00125	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00126	CDS	597				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00127	CDS	732				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00128	CDS	2160	valS	6.1.1.9	COG0525	Valine--tRNA ligase
Patescibacteria_metaspades_Bin_9_3-contigs_00129	CDS	699				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00130	CDS	519				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00131	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00132	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00133	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00134	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00135	CDS	270				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00136	CDS	807				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00137	CDS	1071	mreB_1			Cell shape-determining protein MreB
Patescibacteria_metaspades_Bin_9_3-contigs_00138	CDS	1242	proS	6.1.1.15	COG0442	Proline--tRNA ligase
Patescibacteria_metaspades_Bin_9_3-contigs_00139	CDS	747	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Patescibacteria_metaspades_Bin_9_3-contigs_00140	CDS	1125	pgk	2.7.2.3		Phosphoglycerate kinase
Patescibacteria_metaspades_Bin_9_3-contigs_00141	CDS	408	hit		COG0537	Protein hit
Patescibacteria_metaspades_Bin_9_3-contigs_00142	CDS	1689	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
Patescibacteria_metaspades_Bin_9_3-contigs_00143	CDS	612				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00144	CDS	414			COG0328	Bifunctional protein
Patescibacteria_metaspades_Bin_9_3-contigs_00145	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
Patescibacteria_metaspades_Bin_9_3-contigs_00146	CDS	1539				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00147	CDS	558	sodB	1.15.1.1		Superoxide dismutase [Fe]
Patescibacteria_metaspades_Bin_9_3-contigs_00148	CDS	882	comEC		COG0658	ComE operon protein 3
Patescibacteria_metaspades_Bin_9_3-contigs_00149	CDS	1314				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00150	CDS	1116	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
Patescibacteria_metaspades_Bin_9_3-contigs_00151	CDS	1068	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
Patescibacteria_metaspades_Bin_9_3-contigs_00152	CDS	912				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00153	CDS	549	scpB		COG1386	Segregation and condensation protein B
Patescibacteria_metaspades_Bin_9_3-contigs_00154	CDS	711	scpA			Segregation and condensation protein A
Patescibacteria_metaspades_Bin_9_3-contigs_00155	CDS	297				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00156	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00157	CDS	636				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00158	CDS	492	ygfZ			tRNA-modifying protein YgfZ
Patescibacteria_metaspades_Bin_9_3-contigs_00159	CDS	2013	rep_1	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
Patescibacteria_metaspades_Bin_9_3-contigs_00160	CDS	279	groS		COG0234	10 kDa chaperonin
Patescibacteria_metaspades_Bin_9_3-contigs_00161	CDS	1959	dnaK			Chaperone protein DnaK
Patescibacteria_metaspades_Bin_9_3-contigs_00162	CDS	357				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00163	CDS	1881				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00164	CDS	1089				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00165	CDS	414				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00166	CDS	819				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00167	CDS	555	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
Patescibacteria_metaspades_Bin_9_3-contigs_00168	CDS	1407	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
Patescibacteria_metaspades_Bin_9_3-contigs_00169	CDS	303	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
Patescibacteria_metaspades_Bin_9_3-contigs_00170	CDS	2022	ligA	6.5.1.2	COG0272	DNA ligase
Patescibacteria_metaspades_Bin_9_3-contigs_00171	CDS	531				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00172	CDS	603				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00173	CDS	564				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00174	CDS	597				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00175	CDS	789	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
Patescibacteria_metaspades_Bin_9_3-contigs_00176	CDS	3381	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_9_3-contigs_00177	CDS	435	mraZ			Transcriptional regulator MraZ
Patescibacteria_metaspades_Bin_9_3-contigs_00178	CDS	1017	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
Patescibacteria_metaspades_Bin_9_3-contigs_00179	CDS	321				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00180	CDS	1707	spoVD		COG0768	Stage V sporulation protein D
Patescibacteria_metaspades_Bin_9_3-contigs_00181	CDS	3012	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
Patescibacteria_metaspades_Bin_9_3-contigs_00182	CDS	1239	tyrS1	6.1.1.1	COG0162	Tyrosine--tRNA ligase 1
Patescibacteria_metaspades_Bin_9_3-contigs_00183	CDS	864	dnaJ		COG0484	Chaperone protein DnaJ
Patescibacteria_metaspades_Bin_9_3-contigs_00184	CDS	633				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00185	CDS	759				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00186	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00187	CDS	1797				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00188	CDS	1017	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
Patescibacteria_metaspades_Bin_9_3-contigs_00189	CDS	669				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00190	CDS	480	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
Patescibacteria_metaspades_Bin_9_3-contigs_00191	CDS	684	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
Patescibacteria_metaspades_Bin_9_3-contigs_00192	CDS	837	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
Patescibacteria_metaspades_Bin_9_3-contigs_00193	CDS	993	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
Patescibacteria_metaspades_Bin_9_3-contigs_00194	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00195	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00196	CDS	684				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00197	CDS	627				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00198	CDS	513				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00199	CDS	492	rplJ			50S ribosomal protein L10
Patescibacteria_metaspades_Bin_9_3-contigs_00200	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00201	CDS	1533	comM		COG0606	Competence protein ComM
Patescibacteria_metaspades_Bin_9_3-contigs_00202	CDS	351	dksA			RNA polymerase-binding transcription factor DksA
Patescibacteria_metaspades_Bin_9_3-contigs_00203	CDS	945				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00204	CDS	2223	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Patescibacteria_metaspades_Bin_9_3-contigs_00205	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00206	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00207	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00208	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00209	CDS	438				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00210	CDS	2880	ileS2	6.1.1.5		Isoleucine--tRNA ligase 2
Patescibacteria_metaspades_Bin_9_3-contigs_00211	CDS	537	recO			DNA repair protein RecO
Patescibacteria_metaspades_Bin_9_3-contigs_00212	CDS	861				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00213	CDS	1164				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00214	CDS	291				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00215	CDS	639				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00216	CDS	330				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00217	CDS	468				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00218	CDS	555				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00219	CDS	738				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00220	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00221	CDS	522	typA		COG1217	GTP-binding protein TypA/BipA
Patescibacteria_metaspades_Bin_9_3-contigs_00222	CDS	1554				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00223	CDS	759				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00224	CDS	1635	murJ			lipid II flippase MurJ
Patescibacteria_metaspades_Bin_9_3-contigs_00225	CDS	561	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Patescibacteria_metaspades_Bin_9_3-contigs_00226	CDS	1347	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Patescibacteria_metaspades_Bin_9_3-contigs_00227	CDS	1251				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00228	CDS	693				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00229	CDS	603				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00230	CDS	363				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00231	CDS	663				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00232	CDS	552	def	3.5.1.88	COG0242	Peptide deformylase
Patescibacteria_metaspades_Bin_9_3-contigs_00233	CDS	1149				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00234	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00235	tRNA	75				tRNA-Trp(cca)
Patescibacteria_metaspades_Bin_9_3-contigs_00236	CDS	315	atl		COG3695	DNA base-flipping protein
Patescibacteria_metaspades_Bin_9_3-contigs_00237	CDS	969	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Patescibacteria_metaspades_Bin_9_3-contigs_00238	CDS	612	ahpC	1.11.1.15		Alkyl hydroperoxide reductase C
Patescibacteria_metaspades_Bin_9_3-contigs_00239	CDS	396	rpsH		COG0096	30S ribosomal protein S8
Patescibacteria_metaspades_Bin_9_3-contigs_00240	CDS	537	rplF		COG0097	50S ribosomal protein L6
Patescibacteria_metaspades_Bin_9_3-contigs_00241	CDS	348	rplR		COG0256	50S ribosomal protein L18
Patescibacteria_metaspades_Bin_9_3-contigs_00242	CDS	618				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00243	CDS	456	rplO		COG0200	50S ribosomal protein L15
Patescibacteria_metaspades_Bin_9_3-contigs_00244	CDS	1278	secY		COG0201	Protein translocase subunit SecY
Patescibacteria_metaspades_Bin_9_3-contigs_00245	CDS	225	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
Patescibacteria_metaspades_Bin_9_3-contigs_00246	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00247	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00248	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00249	CDS	273	hup			DNA-binding protein HU
Patescibacteria_metaspades_Bin_9_3-contigs_00250	CDS	1530	rny	3.1.-.-	COG1418	Ribonuclease Y
Patescibacteria_metaspades_Bin_9_3-contigs_00251	CDS	561	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
Patescibacteria_metaspades_Bin_9_3-contigs_00252	CDS	1107	tig	5.2.1.8		Trigger factor
Patescibacteria_metaspades_Bin_9_3-contigs_00253	CDS	384				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00254	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00255	CDS	648	xpsE		COG2804	Type II secretion system protein E
Patescibacteria_metaspades_Bin_9_3-contigs_00256	CDS	1263	gspF		COG1459	Putative type II secretion system protein F
Patescibacteria_metaspades_Bin_9_3-contigs_00257	CDS	408	rpsL		COG0048	30S ribosomal protein S12
Patescibacteria_metaspades_Bin_9_3-contigs_00258	CDS	471	rpsG		COG0049	30S ribosomal protein S7
Patescibacteria_metaspades_Bin_9_3-contigs_00259	CDS	2157	fusA		COG0480	Elongation factor G
Patescibacteria_metaspades_Bin_9_3-contigs_00260	CDS	1344				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00261	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00262	CDS	1362	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
Patescibacteria_metaspades_Bin_9_3-contigs_00263	CDS	1062	pilT		COG2805	Twitching mobility protein
Patescibacteria_metaspades_Bin_9_3-contigs_00264	CDS	1209	epsF		COG1459	Type II secretion system protein F
Patescibacteria_metaspades_Bin_9_3-contigs_00265	CDS	438				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00266	CDS	1392	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
Patescibacteria_metaspades_Bin_9_3-contigs_00267	CDS	648				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00268	CDS	570				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00269	CDS	879				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00270	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00271	CDS	777				hypothetical protein
Patescibacteria_metaspades_Bin_9_3-contigs_00272	CDS	1116				hypothetical protein
