locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_8_1-contigs_00041	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
Patescibacteria_metaspades_Bin_8_1-contigs_00042	CDS	423	rplK		COG0080	50S ribosomal protein L11
Patescibacteria_metaspades_Bin_8_1-contigs_00043	CDS	579	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
Patescibacteria_metaspades_Bin_8_1-contigs_00044	CDS	633	tmk	2.7.4.9		Thymidylate kinase
Patescibacteria_metaspades_Bin_8_1-contigs_00045	CDS	1485	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Patescibacteria_metaspades_Bin_8_1-contigs_00046	CDS	486				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00047	CDS	909	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00048	CDS	1359	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
Patescibacteria_metaspades_Bin_8_1-contigs_00049	CDS	1728	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_8_1-contigs_00050	CDS	4017	gyrB	5.6.2.2		DNA gyrase subunit B
Patescibacteria_metaspades_Bin_8_1-contigs_00051	CDS	2076	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
Patescibacteria_metaspades_Bin_8_1-contigs_00052	CDS	1038	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
Patescibacteria_metaspades_Bin_8_1-contigs_00053	tRNA	77				tRNA-Asp(gtc)
Patescibacteria_metaspades_Bin_8_1-contigs_00054	tRNA	74				tRNA-Arg(tct)
Patescibacteria_metaspades_Bin_8_1-contigs_00055	tRNA	72				tRNA-His(gtg)
Patescibacteria_metaspades_Bin_8_1-contigs_00056	tRNA	76				tRNA-Met(cat)
Patescibacteria_metaspades_Bin_8_1-contigs_00057	tRNA	74				tRNA-Met(cat)
Patescibacteria_metaspades_Bin_8_1-contigs_00058	CDS	591				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00059	CDS	1416	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
Patescibacteria_metaspades_Bin_8_1-contigs_00060	CDS	285	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
Patescibacteria_metaspades_Bin_8_1-contigs_00061	CDS	1071	mreB_1		COG1077	Cell shape-determining protein MreB
Patescibacteria_metaspades_Bin_8_1-contigs_00062	CDS	1257	proS	6.1.1.15	COG0442	Proline--tRNA ligase
Patescibacteria_metaspades_Bin_8_1-contigs_00063	CDS	1107				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00064	CDS	555	frr		COG0233	Ribosome-recycling factor
Patescibacteria_metaspades_Bin_8_1-contigs_00065	CDS	807				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00066	CDS	1011	mreB_2		COG1077	Cell shape-determining protein MreB
Patescibacteria_metaspades_Bin_8_1-contigs_00067	CDS	1272	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00068	CDS	348				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00069	CDS	378				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00070	CDS	657	rnhB	3.1.26.4	COG0164	Ribonuclease HII
Patescibacteria_metaspades_Bin_8_1-contigs_00071	CDS	690				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00072	CDS	3201	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
Patescibacteria_metaspades_Bin_8_1-contigs_00073	CDS	693	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Patescibacteria_metaspades_Bin_8_1-contigs_00074	CDS	1530				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00075	CDS	678				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00076	CDS	621	prmC	2.1.1.297		Release factor glutamine methyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00077	CDS	585				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00078	CDS	1722				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00079	CDS	789	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
Patescibacteria_metaspades_Bin_8_1-contigs_00080	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00081	CDS	252	ybaB			Nucleoid-associated protein YbaB
Patescibacteria_metaspades_Bin_8_1-contigs_00082	CDS	1896				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00083	CDS	1320				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00084	CDS	1908				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00085	CDS	1107	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00086	CDS	1743				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00087	CDS	2571	dnaB	3.6.4.12		Replicative DNA helicase
Patescibacteria_metaspades_Bin_8_1-contigs_00088	CDS	312	rplU		COG0261	50S ribosomal protein L21
Patescibacteria_metaspades_Bin_8_1-contigs_00089	CDS	1020				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00090	tRNA	76				tRNA-Glu(ctc)
Patescibacteria_metaspades_Bin_8_1-contigs_00091	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00092	CDS	582	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00093	CDS	606				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00094	tRNA	85				tRNA-Ser(tga)
Patescibacteria_metaspades_Bin_8_1-contigs_00095	CDS	1044				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00096	CDS	459				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00097	CDS	1359	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
Patescibacteria_metaspades_Bin_8_1-contigs_00098	CDS	1092	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
Patescibacteria_metaspades_Bin_8_1-contigs_00099	CDS	1185	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
Patescibacteria_metaspades_Bin_8_1-contigs_00100	CDS	1581	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
Patescibacteria_metaspades_Bin_8_1-contigs_00101	CDS	321				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00102	CDS	945	xerD			Tyrosine recombinase XerD
Patescibacteria_metaspades_Bin_8_1-contigs_00103	CDS	510	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
Patescibacteria_metaspades_Bin_8_1-contigs_00104	CDS	702	uppS	2.5.1.-	COG0020	Isoprenyl transferase
Patescibacteria_metaspades_Bin_8_1-contigs_00105	CDS	273	rpmA		COG0211	50S ribosomal protein L27
Patescibacteria_metaspades_Bin_8_1-contigs_00106	CDS	459	rplI		COG0359	50S ribosomal protein L9
Patescibacteria_metaspades_Bin_8_1-contigs_00107	CDS	1194	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
Patescibacteria_metaspades_Bin_8_1-contigs_00108	CDS	1038				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00109	CDS	1281	miaB_2	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
Patescibacteria_metaspades_Bin_8_1-contigs_00110	tRNA	74				tRNA-Lys(ttt)
Patescibacteria_metaspades_Bin_8_1-contigs_00111	CDS	1089	dnaJ		COG0484	Chaperone protein DnaJ
Patescibacteria_metaspades_Bin_8_1-contigs_00112	CDS	1878	dnaK			Chaperone protein DnaK
Patescibacteria_metaspades_Bin_8_1-contigs_00113	CDS	438				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00114	CDS	513	grpE		COG0576	Protein GrpE
Patescibacteria_metaspades_Bin_8_1-contigs_00115	CDS	723	hrcA			Heat-inducible transcription repressor HrcA
Patescibacteria_metaspades_Bin_8_1-contigs_00116	CDS	921	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
Patescibacteria_metaspades_Bin_8_1-contigs_00117	CDS	1566				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00118	CDS	789	divIB			Cell division protein DivIB
Patescibacteria_metaspades_Bin_8_1-contigs_00119	CDS	1032				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00120	CDS	567	efp			Elongation factor P
Patescibacteria_metaspades_Bin_8_1-contigs_00121	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00122	CDS	588	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00123	CDS	1284	perA	2.6.1.102	COG0399	GDP-perosamine synthase
Patescibacteria_metaspades_Bin_8_1-contigs_00124	CDS	1608	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Patescibacteria_metaspades_Bin_8_1-contigs_00125	CDS	777			COG0596	putative protein
Patescibacteria_metaspades_Bin_8_1-contigs_00126	CDS	1254	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Patescibacteria_metaspades_Bin_8_1-contigs_00127	CDS	1464	lysS	6.1.1.6		Lysine--tRNA ligase
Patescibacteria_metaspades_Bin_8_1-contigs_00128	CDS	1896	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
Patescibacteria_metaspades_Bin_8_1-contigs_00129	CDS	483				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00130	CDS	804	mreC		COG1792	Cell shape-determining protein MreC
Patescibacteria_metaspades_Bin_8_1-contigs_00131	rRNA	70				5S ribosomal RNA (partial)
Patescibacteria_metaspades_Bin_8_1-contigs_00132	CDS	627				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00133	tRNA	88				tRNA-Ser(gct)
Patescibacteria_metaspades_Bin_8_1-contigs_00134	CDS	1563				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00135	CDS	720	prs			Putative ribose-phosphate pyrophosphokinase
Patescibacteria_metaspades_Bin_8_1-contigs_00136	CDS	1083	ftsA_1			Cell division protein FtsA
Patescibacteria_metaspades_Bin_8_1-contigs_00137	CDS	540				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00138	CDS	522				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00139	CDS	300				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00140	CDS	1743	xpsE_1		COG2804	Type II secretion system protein E
Patescibacteria_metaspades_Bin_8_1-contigs_00141	CDS	360	walR		COG0745	Transcriptional regulatory protein WalR
Patescibacteria_metaspades_Bin_8_1-contigs_00142	CDS	1071	pilT		COG2805	Twitching mobility protein
Patescibacteria_metaspades_Bin_8_1-contigs_00143	CDS	1215	epsF_2		COG1459	Type II secretion system protein F
Patescibacteria_metaspades_Bin_8_1-contigs_00144	CDS	996	mltG	4.2.2.-		Endolytic murein transglycosylase
Patescibacteria_metaspades_Bin_8_1-contigs_00145	CDS	711	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00146	tRNA	79				tRNA-Trp(cca)
Patescibacteria_metaspades_Bin_8_1-contigs_00147	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00148	tRNA	74				tRNA-Thr(ggt)
Patescibacteria_metaspades_Bin_8_1-contigs_00149	tRNA	87				tRNA-Tyr(gta)
Patescibacteria_metaspades_Bin_8_1-contigs_00150	CDS	720	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00151	CDS	300				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00152	CDS	354				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00153	CDS	702	rnc	3.1.26.3	COG0571	Ribonuclease 3
Patescibacteria_metaspades_Bin_8_1-contigs_00154	CDS	447	nusB		COG0781	Transcription antitermination protein NusB
Patescibacteria_metaspades_Bin_8_1-contigs_00155	CDS	282				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00156	CDS	1440				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00157	CDS	408				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00158	CDS	2463				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00159	CDS	393				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00160	CDS	741				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00161	CDS	438	ctpF_1	3.6.3.-	COG0474	putative cation-transporting ATPase F
Patescibacteria_metaspades_Bin_8_1-contigs_00162	CDS	369		7.2.2.10	COG0474	Calcium-transporting ATPase
Patescibacteria_metaspades_Bin_8_1-contigs_00163	CDS	276	ctpF_2	3.6.3.-	COG0474	putative cation-transporting ATPase F
Patescibacteria_metaspades_Bin_8_1-contigs_00164	CDS	315		7.2.2.10		Calcium-transporting ATPase 1
Patescibacteria_metaspades_Bin_8_1-contigs_00165	CDS	315	kdpB	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
Patescibacteria_metaspades_Bin_8_1-contigs_00166	CDS	1917		2.4.1.281		4-O-beta-D-mannosyl-D-glucose phosphorylase
Patescibacteria_metaspades_Bin_8_1-contigs_00167	CDS	1203		2.4.1.281		4-O-beta-D-mannosyl-D-glucose phosphorylase
Patescibacteria_metaspades_Bin_8_1-contigs_00168	CDS	1074	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
Patescibacteria_metaspades_Bin_8_1-contigs_00169	CDS	1479	glpK	2.7.1.30	COG0554	Glycerol kinase
Patescibacteria_metaspades_Bin_8_1-contigs_00170	CDS	291	ftsL			Cell division protein FtsL
Patescibacteria_metaspades_Bin_8_1-contigs_00171	CDS	900	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
Patescibacteria_metaspades_Bin_8_1-contigs_00172	CDS	432	mraZ			Transcriptional regulator MraZ
Patescibacteria_metaspades_Bin_8_1-contigs_00173	CDS	3090				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00174	CDS	1185				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00175	CDS	2535				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00176	CDS	375				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00177	tRNA	73				tRNA-Val(cac)
Patescibacteria_metaspades_Bin_8_1-contigs_00178	CDS	765				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00179	CDS	429	rplL		COG0222	50S ribosomal protein L7/L12
Patescibacteria_metaspades_Bin_8_1-contigs_00180	CDS	519	rplJ		COG0244	50S ribosomal protein L10
Patescibacteria_metaspades_Bin_8_1-contigs_00181	CDS	546	yfkM	3.2.-.-	COG0693	General stress protein 18
Patescibacteria_metaspades_Bin_8_1-contigs_00182	CDS	438			COG0328	Bifunctional protein
Patescibacteria_metaspades_Bin_8_1-contigs_00183	CDS	1188	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
Patescibacteria_metaspades_Bin_8_1-contigs_00184	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Patescibacteria_metaspades_Bin_8_1-contigs_00185	CDS	1539				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00186	CDS	1278				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00187	CDS	1005	rpoS			RNA polymerase sigma factor RpoS
Patescibacteria_metaspades_Bin_8_1-contigs_00188	CDS	891	secF			Protein translocase subunit SecF
Patescibacteria_metaspades_Bin_8_1-contigs_00189	CDS	1413	secDF		COG0341	Protein translocase subunit SecDF
Patescibacteria_metaspades_Bin_8_1-contigs_00190	CDS	591	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
Patescibacteria_metaspades_Bin_8_1-contigs_00191	CDS	627				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00192	CDS	300				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00193	CDS	273				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00194	CDS	804	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
Patescibacteria_metaspades_Bin_8_1-contigs_00195	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00196	CDS	921	corA		COG0598	Cobalt/magnesium transport protein CorA
Patescibacteria_metaspades_Bin_8_1-contigs_00197	CDS	507	nucH	3.1.31.1		Thermonuclease
Patescibacteria_metaspades_Bin_8_1-contigs_00198	CDS	444				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00199	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00200	CDS	405				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00201	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00202	CDS	1005				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00203	CDS	735				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00204	CDS	249				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00205	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00206	CDS	2079	topA	5.6.2.1		DNA topoisomerase 1
Patescibacteria_metaspades_Bin_8_1-contigs_00207	CDS	873				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00208	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00209	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
Patescibacteria_metaspades_Bin_8_1-contigs_00210	CDS	540	spsB	3.4.21.89		Signal peptidase IB
Patescibacteria_metaspades_Bin_8_1-contigs_00211	CDS	1299	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Patescibacteria_metaspades_Bin_8_1-contigs_00212	CDS	246				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00213	CDS	438	ybeY	3.1.-.-		Endoribonuclease YbeY
Patescibacteria_metaspades_Bin_8_1-contigs_00214	CDS	1197	ftsA_2		COG0849	Cell division protein FtsA
Patescibacteria_metaspades_Bin_8_1-contigs_00215	CDS	939	ftsZ_1		COG0206	Cell division protein FtsZ
Patescibacteria_metaspades_Bin_8_1-contigs_00216	CDS	4671				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00217	CDS	1437				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00218	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00219	tRNA	73				tRNA-Arg(tcg)
Patescibacteria_metaspades_Bin_8_1-contigs_00220	CDS	1527		2.7.7.-	COG0617	A-adding tRNA nucleotidyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00221	tRNA	72				tRNA-Pro(cgg)
Patescibacteria_metaspades_Bin_8_1-contigs_00222	CDS	501				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00223	tRNA	74				tRNA-Ala(cgc)
Patescibacteria_metaspades_Bin_8_1-contigs_00224	CDS	372				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00225	CDS	1161	nusA		COG0195	Transcription termination/antitermination protein NusA
Patescibacteria_metaspades_Bin_8_1-contigs_00226	CDS	1989	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
Patescibacteria_metaspades_Bin_8_1-contigs_00227	CDS	1281	tig	5.2.1.8	COG0544	Trigger factor
Patescibacteria_metaspades_Bin_8_1-contigs_00228	CDS	588	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Patescibacteria_metaspades_Bin_8_1-contigs_00229	CDS	1530	rny_1	3.1.-.-		Ribonuclease Y
Patescibacteria_metaspades_Bin_8_1-contigs_00230	CDS	273	hup			DNA-binding protein HU
Patescibacteria_metaspades_Bin_8_1-contigs_00231	tRNA	72				tRNA-Gly(tcc)
Patescibacteria_metaspades_Bin_8_1-contigs_00232	tRNA	77				tRNA-Pro(tgg)
Patescibacteria_metaspades_Bin_8_1-contigs_00233	CDS	933	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
Patescibacteria_metaspades_Bin_8_1-contigs_00234	CDS	375	phoB_1		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
Patescibacteria_metaspades_Bin_8_1-contigs_00235	CDS	1749	xpsE_2		COG2804	Type II secretion system protein E
Patescibacteria_metaspades_Bin_8_1-contigs_00236	CDS	1149				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00237	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00238	CDS	1203				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00239	CDS	867				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00240	CDS	1614		2.3.1.-		tRNA uridine(34) acetyltransferase
Patescibacteria_metaspades_Bin_8_1-contigs_00241	CDS	687	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Patescibacteria_metaspades_Bin_8_1-contigs_00242	tRNA	73				tRNA-Arg(ccg)
Patescibacteria_metaspades_Bin_8_1-contigs_00243	CDS	363				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00244	CDS	432	srpB		COG1285	Protein SrpB
Patescibacteria_metaspades_Bin_8_1-contigs_00245	CDS	1107				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00246	CDS	822	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
Patescibacteria_metaspades_Bin_8_1-contigs_00247	CDS	363				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00248	CDS	693	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
Patescibacteria_metaspades_Bin_8_1-contigs_00249	CDS	1182	glmU		COG1207	Bifunctional protein GlmU
Patescibacteria_metaspades_Bin_8_1-contigs_00250	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00251	tRNA	87				tRNA-Leu(caa)
Patescibacteria_metaspades_Bin_8_1-contigs_00252	CDS	435				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00253	CDS	732				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00254	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00255	CDS	1446				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00256	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00257	CDS	225				hypothetical protein
Patescibacteria_metaspades_Bin_8_1-contigs_00258	CDS	909				hypothetical protein
