locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_5_4-contigs_00058	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00059	CDS	327				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00060	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00061	CDS	225				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00062	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00063	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00064	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00065	tRNA	77				tRNA-Arg(ccg)
Patescibacteria_metaspades_Bin_5_4-contigs_00066	tRNA	74				tRNA-Arg(cct)
Patescibacteria_metaspades_Bin_5_4-contigs_00067	CDS	273				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00068	CDS	264				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00069	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00070	CDS	261				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00071	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00072	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00073	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00074	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00075	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00076	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00077	CDS	393				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00078	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00079	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00080	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00081	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00082	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00083	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00084	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00085	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00086	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00087	CDS	300				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00088	CDS	249				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00089	tRNA	76				tRNA-Thr(ggt)
Patescibacteria_metaspades_Bin_5_4-contigs_00090	tRNA	90				tRNA-Leu(gag)
Patescibacteria_metaspades_Bin_5_4-contigs_00091	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00092	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00093	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00094	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00095	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00096	tRNA	76				tRNA-His(gtg)
Patescibacteria_metaspades_Bin_5_4-contigs_00097	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00098	CDS	441				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00099	CDS	327				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00100	CDS	348				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00101	CDS	666				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00102	CDS	453				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00103	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00104	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00105	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00106	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00107	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00108	CDS	252				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00109	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00110	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00111	CDS	345				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00112	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00113	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00114	CDS	378				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00115	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00116	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00117	tRNA	75				tRNA-Asn(gtt)
Patescibacteria_metaspades_Bin_5_4-contigs_00118	CDS	276				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00119	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00120	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00121	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00122	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00123	CDS	276				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00124	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00125	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00126	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00127	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00128	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00129	CDS	306				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00130	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00131	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00132	CDS	264				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00133	tRNA	77				tRNA-Asp(gtc)
Patescibacteria_metaspades_Bin_5_4-contigs_00134	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00135	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00136	CDS	261				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00137	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00138	CDS	276				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00139	CDS	306				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00140	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00141	CDS	324				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00142	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00143	CDS	366				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00144	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00145	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00146	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00147	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00148	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00149	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00150	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00151	CDS	276				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00152	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00153	tRNA	76				tRNA-Lys(ttt)
Patescibacteria_metaspades_Bin_5_4-contigs_00154	tRNA	76				tRNA-Trp(cca)
Patescibacteria_metaspades_Bin_5_4-contigs_00155	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00156	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00157	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00158	CDS	150				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00159	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00160	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00161	CDS	267				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00162	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00163	CDS	1062				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00164	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00165	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00166	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00167	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00168	CDS	423				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00169	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00170	CDS	531				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00171	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00172	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00173	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00174	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00175	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00176	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00177	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00178	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00179	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00180	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00181	CDS	399				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00182	CDS	264				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00183	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00184	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00185	CDS	552				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00186	CDS	279				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00187	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00188	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00189	CDS	258				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00190	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00191	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00192	CDS	312				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00193	CDS	264				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00194	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00195	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00196	CDS	324				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00197	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00198	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00199	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00200	CDS	273				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00201	CDS	231	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Patescibacteria_metaspades_Bin_5_4-contigs_00202	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00203	CDS	657				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00204	CDS	1107				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00205	CDS	417				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00206	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00207	CDS	279				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00208	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00209	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00210	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00211	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00212	CDS	387				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00213	CDS	363				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00214	CDS	492				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00215	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00216	CDS	375				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00217	tRNA	77				tRNA-Val(tac)
Patescibacteria_metaspades_Bin_5_4-contigs_00218	tRNA	85				tRNA-Leu(caa)
Patescibacteria_metaspades_Bin_5_4-contigs_00219	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00220	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00221	CDS	408				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00222	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00223	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00224	CDS	570				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00225	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00226	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00227	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00228	CDS	462				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00229	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00230	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00231	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00232	CDS	297				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00233	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00234	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00235	CDS	282				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00236	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00237	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00238	CDS	417				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00239	tRNA	76				tRNA-Arg(gcg)
Patescibacteria_metaspades_Bin_5_4-contigs_00240	CDS	315				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00241	CDS	369				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00242	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00243	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00244	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00245	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00246	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00247	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00248	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00249	CDS	294				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00250	CDS	315				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00251	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00252	CDS	324				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00253	CDS	360				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00254	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00255	CDS	225				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00256	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00257	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00258	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00259	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00260	CDS	354				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00261	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00262	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00263	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00264	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00265	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00266	CDS	354				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00267	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00268	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00269	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00270	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00271	CDS	399				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00272	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00273	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00274	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00275	CDS	315				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00276	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00277	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00278	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00279	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00280	CDS	171	atpG		COG0224	ATP synthase gamma chain
Patescibacteria_metaspades_Bin_5_4-contigs_00281	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00282	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00283	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00284	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00285	CDS	213	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Patescibacteria_metaspades_Bin_5_4-contigs_00286	CDS	315				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00287	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00288	CDS	198		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
Patescibacteria_metaspades_Bin_5_4-contigs_00289	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00290	CDS	231	secA1			Protein translocase subunit SecA 1
Patescibacteria_metaspades_Bin_5_4-contigs_00291	CDS	330				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00292	CDS	291				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00293	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00294	CDS	294				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00295	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00296	CDS	138				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00297	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00298	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00299	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00300	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00301	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00302	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00303	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00304	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00305	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00306	rRNA	111				5S ribosomal RNA
Patescibacteria_metaspades_Bin_5_4-contigs_00307	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00308	CDS	1314				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00309	CDS	447				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00310	CDS	1491				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00311	CDS	3336				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00312	CDS	1332				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00313	CDS	1713				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00314	CDS	501				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00315	CDS	621				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00316	CDS	813				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00317	CDS	489				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00318	CDS	354				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00319	CDS	417				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00320	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00321	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00322	tRNA	88				tRNA-Ser(gga)
Patescibacteria_metaspades_Bin_5_4-contigs_00323	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00324	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00325	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_5_4-contigs_00326	CDS	108				hypothetical protein
