locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_4_2-contigs_00029	CDS	1188	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
Patescibacteria_metaspades_Bin_4_2-contigs_00030	CDS	1785				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00031	CDS	1104				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00032	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00033	CDS	234	atpC			ATP synthase epsilon chain
Patescibacteria_metaspades_Bin_4_2-contigs_00034	CDS	312	rnpA	3.1.26.5		Ribonuclease P protein component
Patescibacteria_metaspades_Bin_4_2-contigs_00035	CDS	135	pcnB	2.7.7.19		Poly(A) polymerase I
Patescibacteria_metaspades_Bin_4_2-contigs_00036	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00037	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00038	CDS	354				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00039	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00040	CDS	426				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00041	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00042	CDS	207	mraY	2.7.8.13		Phospho-N-acetylmuramoyl-pentapeptide-transferase
Patescibacteria_metaspades_Bin_4_2-contigs_00043	CDS	396	glyQS_1	6.1.1.14		Glycine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00044	CDS	471	glyQS_2	6.1.1.14		Glycine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00045	CDS	165	glyQS_3	6.1.1.14	COG0423	Glycine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00046	CDS	186	eno	4.2.1.11		Enolase
Patescibacteria_metaspades_Bin_4_2-contigs_00047	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00048	CDS	420				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00049	CDS	495	truB_1	5.4.99.25		tRNA pseudouridine synthase B
Patescibacteria_metaspades_Bin_4_2-contigs_00050	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00051	CDS	540				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00052	CDS	987	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00053	CDS	507				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00054	CDS	438				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00055	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00056	tRNA	72				tRNA-Trp(cca)
Patescibacteria_metaspades_Bin_4_2-contigs_00057	tRNA	72				tRNA-Gln(ttg)
Patescibacteria_metaspades_Bin_4_2-contigs_00058	CDS	414	leuS_1	6.1.1.4		Leucine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00059	CDS	333	leuS_2	6.1.1.4		Leucine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00060	CDS	240	leuS_3	6.1.1.4		Leucine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00061	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00062	CDS	417	sipP	3.4.21.89		Signal peptidase I P
Patescibacteria_metaspades_Bin_4_2-contigs_00063	CDS	396				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00064	CDS	495				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00065	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00066	CDS	642				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00067	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00068	CDS	93	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00069	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00070	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00071	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00072	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00073	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00074	CDS	738	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
Patescibacteria_metaspades_Bin_4_2-contigs_00075	CDS	474	ileS2	6.1.1.5		Isoleucine--tRNA ligase 2
Patescibacteria_metaspades_Bin_4_2-contigs_00076	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00077	CDS	567				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00078	CDS	804	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
Patescibacteria_metaspades_Bin_4_2-contigs_00079	CDS	276				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00080	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00081	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00082	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00083	CDS	1029	tdcD	2.7.2.15	COG0282	Propionate kinase
Patescibacteria_metaspades_Bin_4_2-contigs_00084	CDS	780	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
Patescibacteria_metaspades_Bin_4_2-contigs_00085	CDS	492	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
Patescibacteria_metaspades_Bin_4_2-contigs_00086	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00087	CDS	675				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00088	CDS	546				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00089	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00090	CDS	1107				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00091	CDS	459				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00092	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00093	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00094	CDS	618	yrbG		COG0530	Inner membrane protein YrbG
Patescibacteria_metaspades_Bin_4_2-contigs_00095	CDS	369				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00096	CDS	567	efp		COG0231	Elongation factor P
Patescibacteria_metaspades_Bin_4_2-contigs_00097	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00098	CDS	282				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00099	CDS	984				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00100	CDS	651	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
Patescibacteria_metaspades_Bin_4_2-contigs_00101	CDS	831	dat	2.6.1.21		D-alanine aminotransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00102	CDS	426	tgt_1	2.4.2.29		Queuine tRNA-ribosyltransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00103	CDS	342	tgt_2	2.4.2.29		Queuine tRNA-ribosyltransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00104	CDS	279	tgt_3	2.4.2.29		Queuine tRNA-ribosyltransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00105	CDS	345	ung	3.2.2.27		Uracil-DNA glycosylase
Patescibacteria_metaspades_Bin_4_2-contigs_00106	CDS	900	gpmI_1	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Patescibacteria_metaspades_Bin_4_2-contigs_00107	CDS	540	gpmI_2	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Patescibacteria_metaspades_Bin_4_2-contigs_00108	CDS	894	recA			Protein RecA
Patescibacteria_metaspades_Bin_4_2-contigs_00109	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00110	CDS	279				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00111	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00112	tRNA	84				tRNA-Tyr(gta)
Patescibacteria_metaspades_Bin_4_2-contigs_00113	CDS	1110				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00114	CDS	249				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00115	CDS	444				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00116	CDS	306				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00117	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00118	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00119	CDS	480	mrcA		COG5009	Penicillin-binding protein 1A
Patescibacteria_metaspades_Bin_4_2-contigs_00120	CDS	507	pbpG		COG0744	Penicillin-binding protein 2D
Patescibacteria_metaspades_Bin_4_2-contigs_00121	CDS	234	mgt	2.4.1.129		Monofunctional glycosyltransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00122	CDS	3162	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_4_2-contigs_00123	CDS	1335	rpoC_1	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_4_2-contigs_00124	CDS	276	rpoC_2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_4_2-contigs_00125	CDS	180	rpoC_3	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_4_2-contigs_00126	CDS	1260	rpoC_4	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_4_2-contigs_00127	CDS	228	infA		COG0361	Translation initiation factor IF-1
Patescibacteria_metaspades_Bin_4_2-contigs_00128	CDS	381	rpsM			30S ribosomal protein S13
Patescibacteria_metaspades_Bin_4_2-contigs_00129	CDS	438	rpsK			30S ribosomal protein S11
Patescibacteria_metaspades_Bin_4_2-contigs_00130	CDS	507	rpsD			30S ribosomal protein S4
Patescibacteria_metaspades_Bin_4_2-contigs_00131	CDS	921	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
Patescibacteria_metaspades_Bin_4_2-contigs_00132	CDS	360	rplQ			50S ribosomal protein L17
Patescibacteria_metaspades_Bin_4_2-contigs_00133	CDS	621				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00134	CDS	267				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00135	CDS	645				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00136	CDS	591	pth	3.1.1.29		Peptidyl-tRNA hydrolase
Patescibacteria_metaspades_Bin_4_2-contigs_00137	CDS	285	qmcA		COG0330	Protein QmcA
Patescibacteria_metaspades_Bin_4_2-contigs_00138	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00139	CDS	888				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00140	CDS	2019	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Patescibacteria_metaspades_Bin_4_2-contigs_00141	CDS	657	murA_1	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00142	CDS	330	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
Patescibacteria_metaspades_Bin_4_2-contigs_00143	CDS	162	murA_2	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00144	CDS	411		3.2.2.-	COG3236	N-glycosidase
Patescibacteria_metaspades_Bin_4_2-contigs_00145	CDS	213	rpmE		COG0254	50S ribosomal protein L31
Patescibacteria_metaspades_Bin_4_2-contigs_00146	CDS	546	rplE			50S ribosomal protein L5
Patescibacteria_metaspades_Bin_4_2-contigs_00147	CDS	309	rplX			50S ribosomal protein L24
Patescibacteria_metaspades_Bin_4_2-contigs_00148	CDS	372	rplN		COG0093	50S ribosomal protein L14
Patescibacteria_metaspades_Bin_4_2-contigs_00149	CDS	249	rpsQ		COG0186	30S ribosomal protein S17
Patescibacteria_metaspades_Bin_4_2-contigs_00150	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00151	CDS	426	rplP		COG0197	50S ribosomal protein L16
Patescibacteria_metaspades_Bin_4_2-contigs_00152	CDS	405	rpsC		COG0092	30S ribosomal protein S3
Patescibacteria_metaspades_Bin_4_2-contigs_00153	CDS	405	rplV		COG0091	50S ribosomal protein L22
Patescibacteria_metaspades_Bin_4_2-contigs_00154	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00155	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00156	CDS	306	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
Patescibacteria_metaspades_Bin_4_2-contigs_00157	CDS	738	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
Patescibacteria_metaspades_Bin_4_2-contigs_00158	CDS	303	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
Patescibacteria_metaspades_Bin_4_2-contigs_00159	CDS	558	tuf			Elongation factor Tu
Patescibacteria_metaspades_Bin_4_2-contigs_00160	CDS	618	tufA		COG0050	Elongation factor Tu
Patescibacteria_metaspades_Bin_4_2-contigs_00161	CDS	333	rpsJ		COG0051	30S ribosomal protein S10
Patescibacteria_metaspades_Bin_4_2-contigs_00162	CDS	366	rplC			50S ribosomal protein L3
Patescibacteria_metaspades_Bin_4_2-contigs_00163	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00164	CDS	327	dnaK_1		COG0443	Chaperone protein DnaK
Patescibacteria_metaspades_Bin_4_2-contigs_00165	CDS	351	dnaK_2		COG0443	Chaperone protein DnaK
Patescibacteria_metaspades_Bin_4_2-contigs_00166	CDS	1248	dnaK_3			Chaperone protein DnaK
Patescibacteria_metaspades_Bin_4_2-contigs_00167	CDS	93				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00168	CDS	777	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
Patescibacteria_metaspades_Bin_4_2-contigs_00169	CDS	363	atpD_2	7.1.2.2	COG0055	ATP synthase subunit beta
Patescibacteria_metaspades_Bin_4_2-contigs_00170	CDS	1575				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00171	CDS	126	thrS_1	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00172	CDS	408	thrS_2	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00173	CDS	162	thrS_3	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00174	CDS	441	thrS_4	6.1.1.3	COG0441	Threonine--tRNA ligase 1
Patescibacteria_metaspades_Bin_4_2-contigs_00175	CDS	321				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00176	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00177	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00178	CDS	519				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00179	CDS	381	arsM	2.1.1.137		Arsenite methyltransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00180	CDS	282	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
Patescibacteria_metaspades_Bin_4_2-contigs_00181	CDS	1962	pcrA_1	3.6.4.12		ATP-dependent DNA helicase PcrA
Patescibacteria_metaspades_Bin_4_2-contigs_00182	CDS	936				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00183	CDS	201	murF_1	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00184	CDS	888	murF_2	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00185	CDS	720	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
Patescibacteria_metaspades_Bin_4_2-contigs_00186	CDS	684	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
Patescibacteria_metaspades_Bin_4_2-contigs_00187	CDS	768	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00188	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00189	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00190	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00191	CDS	297				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00192	CDS	477				Single-stranded DNA-binding protein
Patescibacteria_metaspades_Bin_4_2-contigs_00193	CDS	201	rpsR			30S ribosomal protein S18
Patescibacteria_metaspades_Bin_4_2-contigs_00194	CDS	540	scpB			Segregation and condensation protein B
Patescibacteria_metaspades_Bin_4_2-contigs_00195	CDS	387				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00196	CDS	2637	clpB		COG0542	Chaperone protein ClpB
Patescibacteria_metaspades_Bin_4_2-contigs_00197	rRNA	68				5S ribosomal RNA (partial)
Patescibacteria_metaspades_Bin_4_2-contigs_00198	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00199	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00200	rRNA	892				23S ribosomal RNA (partial)
Patescibacteria_metaspades_Bin_4_2-contigs_00201	CDS	261				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00202	CDS	276				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00203	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00204	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00205	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00206	CDS	699				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00207	CDS	567	yhbU	3.4.-.-	COG0826	putative protease YhbU
Patescibacteria_metaspades_Bin_4_2-contigs_00208	CDS	273	proB	2.7.2.11		Glutamate 5-kinase
Patescibacteria_metaspades_Bin_4_2-contigs_00209	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00210	CDS	225				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00211	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00212	CDS	708	lutP		COG1620	L-lactate permease
Patescibacteria_metaspades_Bin_4_2-contigs_00213	CDS	897	ychF		COG0012	Ribosome-binding ATPase YchF
Patescibacteria_metaspades_Bin_4_2-contigs_00214	CDS	600				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00215	CDS	624				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00216	CDS	450				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00217	CDS	723				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00218	CDS	288				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00219	CDS	168	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
Patescibacteria_metaspades_Bin_4_2-contigs_00220	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00221	CDS	291				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00222	CDS	348				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00223	CDS	1272	infB			Translation initiation factor IF-2
Patescibacteria_metaspades_Bin_4_2-contigs_00224	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00225	CDS	783	tsf		COG0264	Elongation factor Ts
Patescibacteria_metaspades_Bin_4_2-contigs_00226	CDS	309	rpsB_1			30S ribosomal protein S2
Patescibacteria_metaspades_Bin_4_2-contigs_00227	CDS	294	rpsB_2		COG0052	30S ribosomal protein S2
Patescibacteria_metaspades_Bin_4_2-contigs_00228	CDS	321	rluF_1	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
Patescibacteria_metaspades_Bin_4_2-contigs_00229	CDS	375	rluF_2	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
Patescibacteria_metaspades_Bin_4_2-contigs_00230	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00231	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00232	CDS	204	dut_1	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
Patescibacteria_metaspades_Bin_4_2-contigs_00233	CDS	180	dut_2	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
Patescibacteria_metaspades_Bin_4_2-contigs_00234	CDS	621	pilT		COG2805	Twitching mobility protein
Patescibacteria_metaspades_Bin_4_2-contigs_00235	CDS	246				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00236	CDS	1017	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Patescibacteria_metaspades_Bin_4_2-contigs_00237	CDS	852				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00238	tRNA	73				tRNA-Asn(gtt)
Patescibacteria_metaspades_Bin_4_2-contigs_00239	CDS	1125				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00240	CDS	372				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00241	CDS	462				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00242	CDS	540				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00243	CDS	654	dinG	3.1.-.-		3'-5' exonuclease DinG
Patescibacteria_metaspades_Bin_4_2-contigs_00244	CDS	708				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00245	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00246	CDS	264				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00247	CDS	498				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00248	tRNA	92				tRNA-Ser(gct)
Patescibacteria_metaspades_Bin_4_2-contigs_00249	CDS	297	valS_1	6.1.1.9	COG0525	Valine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00250	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00251	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00252	CDS	372				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00253	CDS	255	valS_2	6.1.1.9		Valine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00254	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00255	tRNA	73				tRNA-Arg(gcg)
Patescibacteria_metaspades_Bin_4_2-contigs_00256	CDS	225	serS	6.1.1.11		Serine--tRNA ligase
Patescibacteria_metaspades_Bin_4_2-contigs_00257	CDS	282				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00258	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00259	CDS	258	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
Patescibacteria_metaspades_Bin_4_2-contigs_00260	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00261	CDS	672	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
Patescibacteria_metaspades_Bin_4_2-contigs_00262	CDS	468				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00263	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00264	CDS	183	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
Patescibacteria_metaspades_Bin_4_2-contigs_00265	CDS	576				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00266	CDS	246				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00267	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_4_2-contigs_00268	CDS	534	nucH	3.1.31.1		Thermonuclease
