locus_tag	ftype	length_bp	gene	EC_number	COG	product
Desulfotomaculum_metaspades_Bin_2_1-contigs_00071	CDS	531	clpQ	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
Desulfotomaculum_metaspades_Bin_2_1-contigs_00072	CDS	1407	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
Desulfotomaculum_metaspades_Bin_2_1-contigs_00073	CDS	756	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
Desulfotomaculum_metaspades_Bin_2_1-contigs_00074	CDS	1386	murT	6.3.5.13	COG0769	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
Desulfotomaculum_metaspades_Bin_2_1-contigs_00075	CDS	720	gatD	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD
Desulfotomaculum_metaspades_Bin_2_1-contigs_00076	CDS	678				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00077	CDS	666	ytaF			putative sporulation protein YtaF
Desulfotomaculum_metaspades_Bin_2_1-contigs_00078	CDS	2673	polA	2.7.7.7		DNA polymerase I
Desulfotomaculum_metaspades_Bin_2_1-contigs_00079	CDS	1509				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00080	CDS	1080				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00081	CDS	2220	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00082	CDS	2004	ligA	6.5.1.2		DNA ligase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00083	CDS	318	cutA		COG1324	Divalent-cation tolerance protein CutA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00084	CDS	1473	czcA			Cobalt-zinc-cadmium resistance protein CzcA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00085	CDS	1122	potA	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00086	CDS	792				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00087	CDS	882				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00088	CDS	819	frbC_1	2.3.3.19		2-phosphonomethylmalate synthase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00089	CDS	861	nifB	4.-.-.-	COG0535	FeMo cofactor biosynthesis protein NifB
Desulfotomaculum_metaspades_Bin_2_1-contigs_00090	CDS	1695	bchB	1.3.7.7		Light-independent protochlorophyllide reductase subunit B
Desulfotomaculum_metaspades_Bin_2_1-contigs_00091	CDS	1296	nifK_1	1.18.6.1		Nitrogenase molybdenum-iron protein beta chain
Desulfotomaculum_metaspades_Bin_2_1-contigs_00092	CDS	1485	nifK_2	1.18.6.1		Nitrogenase molybdenum-iron protein beta chain
Desulfotomaculum_metaspades_Bin_2_1-contigs_00093	CDS	1428	vnfD	1.18.6.1	COG2710	Nitrogenase vanadium-iron protein alpha chain
Desulfotomaculum_metaspades_Bin_2_1-contigs_00094	CDS	369	glnB_2		COG0347	Nitrogen regulatory protein P-II
Desulfotomaculum_metaspades_Bin_2_1-contigs_00095	CDS	318	glnB_3		COG0347	Nitrogen regulatory protein P-II
Desulfotomaculum_metaspades_Bin_2_1-contigs_00096	CDS	828	nifH1	1.18.6.1		Nitrogenase iron protein 1
Desulfotomaculum_metaspades_Bin_2_1-contigs_00097	CDS	372				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00098	CDS	1131	sigA		COG0568	RNA polymerase sigma factor SigA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00099	CDS	1806	dnaG	2.7.7.-		DNA primase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00100	CDS	876	nfo	3.1.21.2		endonuclease 4
Desulfotomaculum_metaspades_Bin_2_1-contigs_00101	CDS	456	pdaD	4.1.1.19		Pyruvoyl-dependent arginine decarboxylase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00102	CDS	855	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00103	CDS	870	speB	3.5.3.11	COG0010	Agmatinase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00104	CDS	594	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
Desulfotomaculum_metaspades_Bin_2_1-contigs_00105	CDS	1335	glnA	6.3.1.2	COG0174	Glutamine synthetase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00106	CDS	1098	purF_1	2.4.2.14		Amidophosphoribosyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00107	CDS	1500	fni	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00108	CDS	735				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00109	CDS	267	ndoAI		COG0864	Antitoxin EndoAI
Desulfotomaculum_metaspades_Bin_2_1-contigs_00110	CDS	351	ndoA	3.1.27.-	COG2337	Endoribonuclease EndoA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00111	CDS	297				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00112	CDS	1128	hutI	3.5.2.7		Imidazolonepropionase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00113	CDS	216	luxN	2.7.13.3		Autoinducer 1 sensor kinase/phosphatase LuxN
Desulfotomaculum_metaspades_Bin_2_1-contigs_00114	CDS	471	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
Desulfotomaculum_metaspades_Bin_2_1-contigs_00115	CDS	717	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
Desulfotomaculum_metaspades_Bin_2_1-contigs_00116	CDS	540	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00117	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00118	CDS	579	yqgN		COG0212	putative protein YqgN
Desulfotomaculum_metaspades_Bin_2_1-contigs_00119	CDS	216	tatA_2			Sec-independent protein translocase protein TatA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00120	CDS	123				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00121	CDS	774	tatC		COG0805	Sec-independent protein translocase protein TatC
Desulfotomaculum_metaspades_Bin_2_1-contigs_00122	CDS	702				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00123	CDS	1050	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00124	CDS	291	groS		COG0234	10 kDa chaperonin
Desulfotomaculum_metaspades_Bin_2_1-contigs_00125	CDS	96				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00126	CDS	711				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00127	CDS	597	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00128	CDS	132				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00129	CDS	429	tmk_1	2.7.4.9		Thymidylate kinase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00130	CDS	747	tmk_2	2.7.4.9	COG0125	Thymidylate kinase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00131	CDS	105				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00132	CDS	297				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00133	CDS	1470	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
Desulfotomaculum_metaspades_Bin_2_1-contigs_00134	CDS	504	DmdB_1	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
Desulfotomaculum_metaspades_Bin_2_1-contigs_00135	CDS	1257	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
Desulfotomaculum_metaspades_Bin_2_1-contigs_00136	CDS	1152	frbC_2	2.3.3.19		2-phosphonomethylmalate synthase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00137	CDS	852				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00138	CDS	1332	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
Desulfotomaculum_metaspades_Bin_2_1-contigs_00139	CDS	285	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
Desulfotomaculum_metaspades_Bin_2_1-contigs_00140	CDS	444				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00141	CDS	732	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
Desulfotomaculum_metaspades_Bin_2_1-contigs_00142	CDS	2235	cadA	3.6.3.3		Cadmium-transporting ATPase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00143	CDS	369	ziaR			Transcriptional repressor SmtB 
Desulfotomaculum_metaspades_Bin_2_1-contigs_00144	CDS	549				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00145	CDS	744		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00146	CDS	750	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00147	CDS	423	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
Desulfotomaculum_metaspades_Bin_2_1-contigs_00148	CDS	1473	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00149	CDS	660	cysE	2.3.1.30	COG1045	Serine acetyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00150	CDS	1449	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
Desulfotomaculum_metaspades_Bin_2_1-contigs_00151	CDS	1254	ispDF		COG0245	Bifunctional enzyme IspD/IspF
Desulfotomaculum_metaspades_Bin_2_1-contigs_00152	CDS	1146	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
Desulfotomaculum_metaspades_Bin_2_1-contigs_00153	CDS	444	carD		COG1329	RNA polymerase-binding transcription factor CarD
Desulfotomaculum_metaspades_Bin_2_1-contigs_00154	CDS	252				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00155	CDS	1026	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00156	CDS	330				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00157	CDS	1095				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00158	CDS	1287	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
Desulfotomaculum_metaspades_Bin_2_1-contigs_00159	CDS	663	cmk	2.7.4.25	COG0283	Cytidylate kinase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00160	CDS	2163	ispH	1.17.7.4		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00161	CDS	690	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
Desulfotomaculum_metaspades_Bin_2_1-contigs_00162	CDS	315				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00163	CDS	1035				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00164	CDS	297				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00165	CDS	465	ssuC		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
Desulfotomaculum_metaspades_Bin_2_1-contigs_00166	CDS	534	yvyD		COG1544	Ribosome hibernation promotion factor
Desulfotomaculum_metaspades_Bin_2_1-contigs_00167	CDS	2646	secA		COG0653	Protein translocase subunit SecA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00168	CDS	129				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00169	CDS	1002	prfB			Peptide chain release factor 2
Desulfotomaculum_metaspades_Bin_2_1-contigs_00170	CDS	912				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00171	CDS	915	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
Desulfotomaculum_metaspades_Bin_2_1-contigs_00172	CDS	951	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
Desulfotomaculum_metaspades_Bin_2_1-contigs_00173	CDS	180				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00174	CDS	273	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
Desulfotomaculum_metaspades_Bin_2_1-contigs_00175	CDS	579				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00176	CDS	1416				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00177	CDS	1008	moaA_1			GTP 3',8-cyclase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00178	CDS	378				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00179	CDS	477	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
Desulfotomaculum_metaspades_Bin_2_1-contigs_00180	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00181	CDS	792	hadI	3.-.-.-	COG1924	2-hydroxyisocaproyl-CoA dehydratase activator
Desulfotomaculum_metaspades_Bin_2_1-contigs_00182	CDS	990				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00183	CDS	1830				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00184	CDS	267				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00185	CDS	348				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00186	CDS	246				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00187	CDS	1155				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00188	CDS	975	fliM		COG1868	Flagellar motor switch protein FliM
Desulfotomaculum_metaspades_Bin_2_1-contigs_00189	CDS	360	cheY		COG0784	Chemotaxis protein CheY
Desulfotomaculum_metaspades_Bin_2_1-contigs_00190	CDS	630	cheC	3.-.-.-	COG1776	CheY-P phosphatase CheC
Desulfotomaculum_metaspades_Bin_2_1-contigs_00191	CDS	768	cheR	2.1.1.80		Chemotaxis protein methyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00192	CDS	537	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
Desulfotomaculum_metaspades_Bin_2_1-contigs_00193	CDS	783	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
Desulfotomaculum_metaspades_Bin_2_1-contigs_00194	CDS	723	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
Desulfotomaculum_metaspades_Bin_2_1-contigs_00195	CDS	675	ycgR			Flagellar brake protein YcgR
Desulfotomaculum_metaspades_Bin_2_1-contigs_00196	CDS	888	ylxH		COG0455	Flagellum site-determining protein YlxH
Desulfotomaculum_metaspades_Bin_2_1-contigs_00197	CDS	579	flhF		COG1419	Flagellar biosynthesis protein FlhF
Desulfotomaculum_metaspades_Bin_2_1-contigs_00198	CDS	438				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00199	CDS	822	atpB		COG0356	ATP synthase subunit a
Desulfotomaculum_metaspades_Bin_2_1-contigs_00200	CDS	270				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00201	CDS	426				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00202	CDS	741	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Desulfotomaculum_metaspades_Bin_2_1-contigs_00203	CDS	1836	uvrC		COG0322	UvrABC system protein C
Desulfotomaculum_metaspades_Bin_2_1-contigs_00204	CDS	816	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
Desulfotomaculum_metaspades_Bin_2_1-contigs_00205	CDS	972	glcK	2.7.1.2	COG1940	Glucokinase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00206	CDS	909	yvcJ		COG1660	Nucleotide-binding protein YvcJ
Desulfotomaculum_metaspades_Bin_2_1-contigs_00207	CDS	1026			COG0391	Gluconeogenesis factor
Desulfotomaculum_metaspades_Bin_2_1-contigs_00208	CDS	948	whiA		COG1481	putative cell division protein WhiA
Desulfotomaculum_metaspades_Bin_2_1-contigs_00209	CDS	1071	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00210	CDS	1188	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00211	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00212	CDS	1530	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00213	CDS	741				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00214	CDS	405	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
Desulfotomaculum_metaspades_Bin_2_1-contigs_00215	CDS	1209				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00216	CDS	741	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00217	CDS	1098	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00218	CDS	1980	uvrB			UvrABC system protein B
Desulfotomaculum_metaspades_Bin_2_1-contigs_00219	CDS	567	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00220	CDS	1293				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00221	CDS	591		3.4.21.-		putative CtpA-like serine protease
Desulfotomaculum_metaspades_Bin_2_1-contigs_00222	CDS	804	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00223	CDS	651	ktrA		COG0569	Ktr system potassium uptake protein A
Desulfotomaculum_metaspades_Bin_2_1-contigs_00224	CDS	357	rplT		COG0292	50S ribosomal protein L20
Desulfotomaculum_metaspades_Bin_2_1-contigs_00225	CDS	192	rpmI		COG0291	50S ribosomal protein L35
Desulfotomaculum_metaspades_Bin_2_1-contigs_00226	CDS	489	infC			Translation initiation factor IF-3
Desulfotomaculum_metaspades_Bin_2_1-contigs_00227	CDS	786	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
Desulfotomaculum_metaspades_Bin_2_1-contigs_00228	CDS	246				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00229	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
Desulfotomaculum_metaspades_Bin_2_1-contigs_00230	CDS	747	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00231	CDS	564				hypothetical protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00232	CDS	666	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00233	CDS	402	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
Desulfotomaculum_metaspades_Bin_2_1-contigs_00234	CDS	453				Putative universal stress protein
Desulfotomaculum_metaspades_Bin_2_1-contigs_00235	CDS	561	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
