locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_5_1-contigs_00175	CDS	267				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00176	CDS	261				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00177	CDS	996				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00178	CDS	519				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00179	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00180	CDS	495				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00181	CDS	684				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00182	CDS	459				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00183	CDS	1380	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
Patescibacteria_metaspades_Bin_5_1-contigs_00184	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00185	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00186	CDS	999				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00187	CDS	312				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00188	CDS	381				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00189	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00190	CDS	702				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00191	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00192	tRNA	72				tRNA-Gln(ttg)
Patescibacteria_metaspades_Bin_5_1-contigs_00193	CDS	690				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00194	CDS	357				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00195	CDS	1212	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
Patescibacteria_metaspades_Bin_5_1-contigs_00196	CDS	468				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00197	CDS	510				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00198	CDS	642				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00199	CDS	660	gpmB_1	5.4.2.-		phosphoglycerate mutase GpmB
Patescibacteria_metaspades_Bin_5_1-contigs_00200	CDS	1050	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
Patescibacteria_metaspades_Bin_5_1-contigs_00201	CDS	798	dacB	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
Patescibacteria_metaspades_Bin_5_1-contigs_00202	CDS	504				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00203	CDS	324				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00204	CDS	1092	dus	1.3.1.-		putative tRNA-dihydrouridine synthase
Patescibacteria_metaspades_Bin_5_1-contigs_00205	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00206	CDS	888	ftsQ			Cell division protein FtsQ
Patescibacteria_metaspades_Bin_5_1-contigs_00207	CDS	1302	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Patescibacteria_metaspades_Bin_5_1-contigs_00208	CDS	867				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00209	CDS	2355	topA	5.6.2.1	COG0550	DNA topoisomerase 1
Patescibacteria_metaspades_Bin_5_1-contigs_00210	CDS	1566	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
Patescibacteria_metaspades_Bin_5_1-contigs_00211	CDS	1506	noc			Nucleoid occlusion protein
Patescibacteria_metaspades_Bin_5_1-contigs_00212	tRNA	85				tRNA-Leu(caa)
Patescibacteria_metaspades_Bin_5_1-contigs_00213	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00214	CDS	600	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
Patescibacteria_metaspades_Bin_5_1-contigs_00215	CDS	897	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Patescibacteria_metaspades_Bin_5_1-contigs_00216	CDS	1350				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00217	tRNA	73				tRNA-Trp(cca)
Patescibacteria_metaspades_Bin_5_1-contigs_00218	CDS	291				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00219	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00220	CDS	348				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00221	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00222	tRNA	85				tRNA-Tyr(gta)
Patescibacteria_metaspades_Bin_5_1-contigs_00223	CDS	912				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00224	CDS	450				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00225	CDS	822	truB_1	5.4.99.25		tRNA pseudouridine synthase B
Patescibacteria_metaspades_Bin_5_1-contigs_00226	CDS	1962				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00227	CDS	468				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00228	CDS	1314				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00229	CDS	1227		2.4.1.11	COG0438	Glycogen synthase
Patescibacteria_metaspades_Bin_5_1-contigs_00230	CDS	174				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00231	CDS	1056	fda	4.1.2.13		Fructose-bisphosphate aldolase class 1
Patescibacteria_metaspades_Bin_5_1-contigs_00232	CDS	501				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00233	CDS	780	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
Patescibacteria_metaspades_Bin_5_1-contigs_00234	CDS	753	prmC	2.1.1.297		Release factor glutamine methyltransferase
Patescibacteria_metaspades_Bin_5_1-contigs_00235	CDS	213				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00236	CDS	561				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00237	CDS	705				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00238	CDS	1284	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Patescibacteria_metaspades_Bin_5_1-contigs_00239	CDS	1944				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00240	CDS	1755				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00241	CDS	576				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00242	CDS	810	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
Patescibacteria_metaspades_Bin_5_1-contigs_00243	CDS	726				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00244	CDS	3144	rep	3.6.4.12		ATP-dependent DNA helicase Rep
Patescibacteria_metaspades_Bin_5_1-contigs_00245	CDS	459				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00246	CDS	1383			COG1055	putative transporter
Patescibacteria_metaspades_Bin_5_1-contigs_00247	CDS	1359	sigA		COG0568	RNA polymerase sigma factor SigA
Patescibacteria_metaspades_Bin_5_1-contigs_00248	CDS	1737	dnaG	2.7.7.-		DNA primase
Patescibacteria_metaspades_Bin_5_1-contigs_00249	CDS	495				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00250	CDS	3663	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
Patescibacteria_metaspades_Bin_5_1-contigs_00251	CDS	3234	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_5_1-contigs_00252	CDS	255				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00253	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00254	CDS	669	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
Patescibacteria_metaspades_Bin_5_1-contigs_00255	CDS	435				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00256	CDS	366				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00257	CDS	462				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00258	CDS	357				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00259	CDS	2019	rnr	3.1.13.1	COG0557	Ribonuclease R
Patescibacteria_metaspades_Bin_5_1-contigs_00260	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00261	CDS	2298	smc			Chromosome partition protein Smc
Patescibacteria_metaspades_Bin_5_1-contigs_00262	CDS	510				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00263	CDS	711	rnc	3.1.26.3	COG0571	Ribonuclease 3
Patescibacteria_metaspades_Bin_5_1-contigs_00264	CDS	903	nusB			Transcription antitermination protein NusB
Patescibacteria_metaspades_Bin_5_1-contigs_00265	CDS	327				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00266	CDS	624				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00267	CDS	642	rnhB	3.1.26.4	COG0164	Ribonuclease HII
Patescibacteria_metaspades_Bin_5_1-contigs_00268	CDS	3429	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
Patescibacteria_metaspades_Bin_5_1-contigs_00269	CDS	1782	thrS	6.1.1.3		Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_5_1-contigs_00270	CDS	3258				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00271	CDS	819				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00272	CDS	1095				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00273	CDS	336				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00274	CDS	351				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00275	CDS	2106	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Patescibacteria_metaspades_Bin_5_1-contigs_00276	CDS	1161				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00277	CDS	1569				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00278	tRNA	75				tRNA-Thr(tgt)
Patescibacteria_metaspades_Bin_5_1-contigs_00279	CDS	330				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00280	CDS	384				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00281	CDS	432				hypothetical protein
Patescibacteria_metaspades_Bin_5_1-contigs_00282	CDS	585	tsf		COG0264	Elongation factor Ts
Patescibacteria_metaspades_Bin_5_1-contigs_00283	CDS	765	rpsB		COG0052	30S ribosomal protein S2
