locus_tag	ftype	length_bp	gene	EC_number	COG	product
Natronincolaceae_metaspades_Bin_2_1-contigs_00045	CDS	660				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00046	CDS	198				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00047	CDS	1011	tmpC		COG1744	Membrane lipoprotein TmpC
Natronincolaceae_metaspades_Bin_2_1-contigs_00048	CDS	1539	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
Natronincolaceae_metaspades_Bin_2_1-contigs_00049	CDS	1146				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00050	CDS	984				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00051	CDS	159				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00052	CDS	873				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00053	CDS	1458	rnj	3.1.-.-		Ribonuclease J
Natronincolaceae_metaspades_Bin_2_1-contigs_00054	CDS	1335	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
Natronincolaceae_metaspades_Bin_2_1-contigs_00055	CDS	825	araQ		COG0395	L-arabinose transport system permease protein AraQ
Natronincolaceae_metaspades_Bin_2_1-contigs_00056	CDS	966	lacF			Lactose transport system permease protein LacF
Natronincolaceae_metaspades_Bin_2_1-contigs_00057	CDS	1107	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
Natronincolaceae_metaspades_Bin_2_1-contigs_00058	CDS	531	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
Natronincolaceae_metaspades_Bin_2_1-contigs_00059	CDS	684	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
Natronincolaceae_metaspades_Bin_2_1-contigs_00060	CDS	2109	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
Natronincolaceae_metaspades_Bin_2_1-contigs_00061	CDS	861	murI	5.1.1.3		Glutamate racemase
Natronincolaceae_metaspades_Bin_2_1-contigs_00062	CDS	1317	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
Natronincolaceae_metaspades_Bin_2_1-contigs_00063	CDS	1335			COG2239	Magnesium transporter MgtE
Natronincolaceae_metaspades_Bin_2_1-contigs_00064	CDS	1110	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
Natronincolaceae_metaspades_Bin_2_1-contigs_00065	CDS	150				Small, acid-soluble spore protein beta
Natronincolaceae_metaspades_Bin_2_1-contigs_00066	CDS	495	carD_1		COG1329	RNA polymerase-binding transcription factor CarD
Natronincolaceae_metaspades_Bin_2_1-contigs_00067	CDS	396				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00068	CDS	423	radA	3.6.4.-	COG1066	DNA repair protein RadA
Natronincolaceae_metaspades_Bin_2_1-contigs_00069	CDS	369				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00070	CDS	1350	ktrB		COG0168	Ktr system potassium uptake protein B
Natronincolaceae_metaspades_Bin_2_1-contigs_00071	CDS	648	ktrA		COG0569	Ktr system potassium uptake protein A
Natronincolaceae_metaspades_Bin_2_1-contigs_00072	CDS	801	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
Natronincolaceae_metaspades_Bin_2_1-contigs_00073	CDS	1020	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
Natronincolaceae_metaspades_Bin_2_1-contigs_00074	CDS	1005				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00075	CDS	1164	ykuR	3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
Natronincolaceae_metaspades_Bin_2_1-contigs_00076	CDS	1269	gltP		COG1301	Proton/glutamate-aspartate symporter
Natronincolaceae_metaspades_Bin_2_1-contigs_00077	CDS	483				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00078	CDS	1827	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Natronincolaceae_metaspades_Bin_2_1-contigs_00079	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
Natronincolaceae_metaspades_Bin_2_1-contigs_00080	CDS	543	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
Natronincolaceae_metaspades_Bin_2_1-contigs_00081	CDS	747	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
Natronincolaceae_metaspades_Bin_2_1-contigs_00082	CDS	1062	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
Natronincolaceae_metaspades_Bin_2_1-contigs_00083	CDS	732				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00084	CDS	351				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00085	CDS	429				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00086	CDS	1140				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00087	CDS	999				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00088	CDS	147				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00089	CDS	2088				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00090	CDS	2439	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
Natronincolaceae_metaspades_Bin_2_1-contigs_00091	CDS	1038	mcsB	2.7.14.1		Protein-arginine kinase
Natronincolaceae_metaspades_Bin_2_1-contigs_00092	CDS	516	mcsA		COG3880	Protein-arginine kinase activator protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00093	CDS	2070	fus			Elongation factor G
Natronincolaceae_metaspades_Bin_2_1-contigs_00094	CDS	783	fliR		COG1684	Flagellar biosynthetic protein FliR
Natronincolaceae_metaspades_Bin_2_1-contigs_00095	CDS	1086	flhB_2		COG1377	Flagellar biosynthetic protein FlhB
Natronincolaceae_metaspades_Bin_2_1-contigs_00096	CDS	2028	flhA		COG1298	Flagellar biosynthesis protein FlhA
Natronincolaceae_metaspades_Bin_2_1-contigs_00097	CDS	1146	flhF		COG1419	Flagellar biosynthesis protein FlhF
Natronincolaceae_metaspades_Bin_2_1-contigs_00098	CDS	894	ylxH		COG0455	Flagellum site-determining protein YlxH
Natronincolaceae_metaspades_Bin_2_1-contigs_00099	CDS	651	ycgR			Flagellar brake protein YcgR
Natronincolaceae_metaspades_Bin_2_1-contigs_00100	CDS	1083	cheB	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
Natronincolaceae_metaspades_Bin_2_1-contigs_00101	CDS	2064	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
Natronincolaceae_metaspades_Bin_2_1-contigs_00102	CDS	450	cheW_1		COG0835	Chemotaxis protein CheW
Natronincolaceae_metaspades_Bin_2_1-contigs_00103	CDS	621	cheC	3.-.-.-	COG1776	CheY-P phosphatase CheC
Natronincolaceae_metaspades_Bin_2_1-contigs_00104	CDS	489	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
Natronincolaceae_metaspades_Bin_2_1-contigs_00105	CDS	726	sigD		COG1191	RNA polymerase sigma-D factor
Natronincolaceae_metaspades_Bin_2_1-contigs_00106	CDS	1620				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00107	CDS	345				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00108	CDS	429				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00109	CDS	504				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00110	CDS	702	rpsB			30S ribosomal protein S2
Natronincolaceae_metaspades_Bin_2_1-contigs_00111	CDS	648	tsf			Elongation factor Ts
Natronincolaceae_metaspades_Bin_2_1-contigs_00112	CDS	711	pyrH	2.7.4.22	COG0528	Uridylate kinase
Natronincolaceae_metaspades_Bin_2_1-contigs_00113	CDS	558	frr		COG0233	Ribosome-recycling factor
Natronincolaceae_metaspades_Bin_2_1-contigs_00114	CDS	600				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00115	CDS	1278	nagZ	3.2.1.52		Beta-hexosaminidase
Natronincolaceae_metaspades_Bin_2_1-contigs_00116	CDS	957	selD	2.7.9.3	COG0709	Selenide, water dikinase
Natronincolaceae_metaspades_Bin_2_1-contigs_00117	CDS	1350	alsT		COG1115	Amino-acid carrier protein AlsT
Natronincolaceae_metaspades_Bin_2_1-contigs_00118	CDS	1416	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
Natronincolaceae_metaspades_Bin_2_1-contigs_00119	CDS	1908	selB		COG3276	Selenocysteine-specific elongation factor
Natronincolaceae_metaspades_Bin_2_1-contigs_00120	CDS	690	walR_1		COG0745	Transcriptional regulatory protein WalR
Natronincolaceae_metaspades_Bin_2_1-contigs_00121	CDS	1386	rcsC	2.7.13.3		Sensor histidine kinase RcsC
Natronincolaceae_metaspades_Bin_2_1-contigs_00122	CDS	276				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00123	CDS	213				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00124	CDS	645				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00125	CDS	348				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00126	CDS	1335	ffh		COG0541	Signal recognition particle protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00127	CDS	246	rpsP		COG0228	30S ribosomal protein S16
Natronincolaceae_metaspades_Bin_2_1-contigs_00128	CDS	231				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00129	CDS	510	rimM			Ribosome maturation factor RimM
Natronincolaceae_metaspades_Bin_2_1-contigs_00130	CDS	729	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
Natronincolaceae_metaspades_Bin_2_1-contigs_00131	CDS	351	rplS		COG0335	50S ribosomal protein L19
Natronincolaceae_metaspades_Bin_2_1-contigs_00132	CDS	852	rbgA		COG1161	Ribosome biogenesis GTPase A
Natronincolaceae_metaspades_Bin_2_1-contigs_00133	CDS	636	rnhB	3.1.26.4	COG0164	Ribonuclease HII
Natronincolaceae_metaspades_Bin_2_1-contigs_00134	CDS	348				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00135	CDS	1278	eam	5.4.3.9	COG1509	Glutamate 2,3-aminomutase
Natronincolaceae_metaspades_Bin_2_1-contigs_00136	CDS	795				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00137	CDS	1095				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00138	CDS	2079	topA	5.6.2.1		DNA topoisomerase 1
Natronincolaceae_metaspades_Bin_2_1-contigs_00139	CDS	381				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00140	CDS	1260	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
Natronincolaceae_metaspades_Bin_2_1-contigs_00141	CDS	1197	ackA	2.7.2.1	COG0282	Acetate kinase
Natronincolaceae_metaspades_Bin_2_1-contigs_00142	CDS	537				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00143	CDS	180	rpmF		COG0333	50S ribosomal protein L32
Natronincolaceae_metaspades_Bin_2_1-contigs_00144	CDS	564	fapR		COG2050	Transcription factor FapR
Natronincolaceae_metaspades_Bin_2_1-contigs_00145	CDS	282				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00146	CDS	255				putative glutaredoxin
Natronincolaceae_metaspades_Bin_2_1-contigs_00147	CDS	381				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00148	CDS	711	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
Natronincolaceae_metaspades_Bin_2_1-contigs_00149	CDS	714				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00150	CDS	723				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00151	CDS	1158	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
Natronincolaceae_metaspades_Bin_2_1-contigs_00152	CDS	1053	rocR		COG3829	Arginine utilization regulatory protein RocR
Natronincolaceae_metaspades_Bin_2_1-contigs_00153	CDS	1038	kdd	1.4.1.11		L-erythro-3,5-diaminohexanoate dehydrogenase
Natronincolaceae_metaspades_Bin_2_1-contigs_00154	CDS	1248	kamA	5.4.3.2		L-lysine 2,3-aminomutase
Natronincolaceae_metaspades_Bin_2_1-contigs_00155	CDS	1041				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00156	CDS	1644	mutS2_1	3.1.-.-		Endonuclease MutS2
Natronincolaceae_metaspades_Bin_2_1-contigs_00157	CDS	1557	kamD	5.4.3.3		Lysine 5,6-aminomutase alpha subunit
Natronincolaceae_metaspades_Bin_2_1-contigs_00158	CDS	756		5.4.3.3	COG5012	Lysine 5,6-aminomutase beta subunit
Natronincolaceae_metaspades_Bin_2_1-contigs_00159	CDS	1302				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00160	CDS	465				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00161	CDS	1419	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
Natronincolaceae_metaspades_Bin_2_1-contigs_00162	CDS	2025	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
Natronincolaceae_metaspades_Bin_2_1-contigs_00163	CDS	189				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00164	CDS	378	bhbA	5.4.99.2		Methylmalonyl-CoA mutase
Natronincolaceae_metaspades_Bin_2_1-contigs_00165	CDS	1029	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
Natronincolaceae_metaspades_Bin_2_1-contigs_00166	CDS	399	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
Natronincolaceae_metaspades_Bin_2_1-contigs_00167	CDS	963		3.6.-.-	COG1703	putative GTPase
Natronincolaceae_metaspades_Bin_2_1-contigs_00168	CDS	402	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
Natronincolaceae_metaspades_Bin_2_1-contigs_00169	CDS	1548	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
Natronincolaceae_metaspades_Bin_2_1-contigs_00170	CDS	399				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00171	CDS	393	gcdC	7.2.4.5	COG0511	Glutaconyl-CoA decarboxylase subunit gamma
Natronincolaceae_metaspades_Bin_2_1-contigs_00172	CDS	1239	gcdB	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
Natronincolaceae_metaspades_Bin_2_1-contigs_00173	CDS	981	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
Natronincolaceae_metaspades_Bin_2_1-contigs_00174	CDS	258				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00175	CDS	1107	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
Natronincolaceae_metaspades_Bin_2_1-contigs_00176	CDS	1590	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
Natronincolaceae_metaspades_Bin_2_1-contigs_00177	CDS	1032	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
Natronincolaceae_metaspades_Bin_2_1-contigs_00178	CDS	1488				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00179	CDS	393				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00180	CDS	1053	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
Natronincolaceae_metaspades_Bin_2_1-contigs_00181	CDS	447				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00182	CDS	1536	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Natronincolaceae_metaspades_Bin_2_1-contigs_00183	CDS	747	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Natronincolaceae_metaspades_Bin_2_1-contigs_00184	CDS	1200	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Natronincolaceae_metaspades_Bin_2_1-contigs_00185	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
Natronincolaceae_metaspades_Bin_2_1-contigs_00186	CDS	840	cggR		COG2390	Central glycolytic genes regulator
Natronincolaceae_metaspades_Bin_2_1-contigs_00187	CDS	357	rplT		COG0292	50S ribosomal protein L20
Natronincolaceae_metaspades_Bin_2_1-contigs_00188	CDS	195	rpmI			50S ribosomal protein L35
Natronincolaceae_metaspades_Bin_2_1-contigs_00189	CDS	462	infC			Translation initiation factor IF-3
Natronincolaceae_metaspades_Bin_2_1-contigs_00190	CDS	204				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00191	CDS	192				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00192	CDS	2787				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00193	CDS	1275	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Natronincolaceae_metaspades_Bin_2_1-contigs_00194	CDS	450	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
Natronincolaceae_metaspades_Bin_2_1-contigs_00195	CDS	717	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
Natronincolaceae_metaspades_Bin_2_1-contigs_00196	CDS	756	fetB		COG0390	putative iron export permease protein FetB
Natronincolaceae_metaspades_Bin_2_1-contigs_00197	CDS	1398				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00198	CDS	978	cuyA	4.4.1.25		L-cysteate sulfo-lyase
Natronincolaceae_metaspades_Bin_2_1-contigs_00199	CDS	414				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00200	CDS	183				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00201	CDS	1545	xylB	2.7.1.17	COG1070	Xylulose kinase
Natronincolaceae_metaspades_Bin_2_1-contigs_00202	CDS	441				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00203	CDS	1449	trkH		COG0168	Trk system potassium uptake protein TrkH
Natronincolaceae_metaspades_Bin_2_1-contigs_00204	CDS	1407	trkA		COG0569	Trk system potassium uptake protein TrkA
Natronincolaceae_metaspades_Bin_2_1-contigs_00205	CDS	1446				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00206	CDS	717	ycdX	3.1.3.-	COG1387	putative phosphatase YcdX
Natronincolaceae_metaspades_Bin_2_1-contigs_00207	CDS	153				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00208	CDS	1218	lysC	2.7.2.4		Aspartokinase
Natronincolaceae_metaspades_Bin_2_1-contigs_00209	CDS	1155	apu_1		COG0366	Amylopullulanase
Natronincolaceae_metaspades_Bin_2_1-contigs_00210	CDS	786	apu_2		COG0366	Amylopullulanase
Natronincolaceae_metaspades_Bin_2_1-contigs_00211	CDS	1374				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00212	CDS	2451	cdr	1.8.1.14		Coenzyme A disulfide reductase
Natronincolaceae_metaspades_Bin_2_1-contigs_00213	CDS	1404	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
Natronincolaceae_metaspades_Bin_2_1-contigs_00214	CDS	651	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
Natronincolaceae_metaspades_Bin_2_1-contigs_00215	CDS	753	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
Natronincolaceae_metaspades_Bin_2_1-contigs_00216	CDS	846				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00217	CDS	969				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00218	CDS	900	pstS			Phosphate-binding protein PstS
Natronincolaceae_metaspades_Bin_2_1-contigs_00219	CDS	1128	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
Natronincolaceae_metaspades_Bin_2_1-contigs_00220	CDS	843	cntI			Pseudopaline exporter CntI
Natronincolaceae_metaspades_Bin_2_1-contigs_00221	CDS	1161				Sodium-lithium/proton antiporter
Natronincolaceae_metaspades_Bin_2_1-contigs_00222	CDS	1359				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00223	CDS	1314	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
Natronincolaceae_metaspades_Bin_2_1-contigs_00224	CDS	1344	yeeO_2		COG0534	putative FMN/FAD exporter YeeO
Natronincolaceae_metaspades_Bin_2_1-contigs_00225	CDS	549				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00226	CDS	1440	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
Natronincolaceae_metaspades_Bin_2_1-contigs_00227	CDS	1152				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00228	CDS	1329		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
Natronincolaceae_metaspades_Bin_2_1-contigs_00229	CDS	207				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00230	CDS	168				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00231	CDS	165			COG1773	Rubredoxin
Natronincolaceae_metaspades_Bin_2_1-contigs_00232	CDS	414	perR		COG0735	Peroxide-responsive repressor PerR
Natronincolaceae_metaspades_Bin_2_1-contigs_00233	CDS	402	rlmH_1	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
Natronincolaceae_metaspades_Bin_2_1-contigs_00234	CDS	456	rlmH_2	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
Natronincolaceae_metaspades_Bin_2_1-contigs_00235	CDS	1302				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00236	CDS	858	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
Natronincolaceae_metaspades_Bin_2_1-contigs_00237	CDS	1251	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
Natronincolaceae_metaspades_Bin_2_1-contigs_00238	CDS	867				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00239	CDS	1425				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00240	CDS	585				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00241	CDS	1794	walK	2.7.13.3		Sensor protein kinase WalK
Natronincolaceae_metaspades_Bin_2_1-contigs_00242	CDS	342	walR_2		COG0745	Transcriptional regulatory protein WalR
Natronincolaceae_metaspades_Bin_2_1-contigs_00243	CDS	216				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00244	CDS	213				hypothetical protein
Natronincolaceae_metaspades_Bin_2_1-contigs_00245	CDS	1458	cobQ			Cobyric acid synthase
