locus_tag	ftype	length_bp	gene	EC_number	COG	product
Patescibacteria_metaspades_Bin_6_3-contigs_00068	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00069	CDS	285				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00070	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00071	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00072	CDS	264				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00073	CDS	120	pilT		COG2805	Twitching mobility protein
Patescibacteria_metaspades_Bin_6_3-contigs_00074	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00075	CDS	285				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00076	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00077	CDS	210	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
Patescibacteria_metaspades_Bin_6_3-contigs_00078	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00079	CDS	453				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00080	CDS	276				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00081	CDS	90				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00082	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00083	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00084	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00085	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00086	CDS	93	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
Patescibacteria_metaspades_Bin_6_3-contigs_00087	CDS	177	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
Patescibacteria_metaspades_Bin_6_3-contigs_00088	CDS	249	gyrA_3	5.6.2.2	COG0188	DNA gyrase subunit A
Patescibacteria_metaspades_Bin_6_3-contigs_00089	CDS	258				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00090	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00091	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00092	CDS	252				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00093	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00094	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00095	CDS	270				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00096	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00097	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00098	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00099	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00100	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00101	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00102	CDS	129	ftsZ			Cell division protein FtsZ
Patescibacteria_metaspades_Bin_6_3-contigs_00103	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00104	CDS	279	nusA_1			Transcription termination/antitermination protein NusA
Patescibacteria_metaspades_Bin_6_3-contigs_00105	CDS	171	nusA_2			Transcription termination/antitermination protein NusA
Patescibacteria_metaspades_Bin_6_3-contigs_00106	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00107	tRNA	77				tRNA-Val(tac)
Patescibacteria_metaspades_Bin_6_3-contigs_00108	tRNA	90				tRNA-Ser(gct)
Patescibacteria_metaspades_Bin_6_3-contigs_00109	tRNA	88				tRNA-Ser(tga)
Patescibacteria_metaspades_Bin_6_3-contigs_00110	tRNA	75				tRNA-Asn(gtt)
Patescibacteria_metaspades_Bin_6_3-contigs_00111	CDS	114	gyrB_1	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
Patescibacteria_metaspades_Bin_6_3-contigs_00112	CDS	204	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
Patescibacteria_metaspades_Bin_6_3-contigs_00113	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00114	CDS	198				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00115	CDS	171	prfA		COG0216	Peptide chain release factor 1
Patescibacteria_metaspades_Bin_6_3-contigs_00116	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00117	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00118	CDS	252				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00119	CDS	435				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00120	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00121	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00122	CDS	159	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Patescibacteria_metaspades_Bin_6_3-contigs_00123	CDS	189	pnp_2	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
Patescibacteria_metaspades_Bin_6_3-contigs_00124	CDS	108	pnp_3	2.7.7.8		Polyribonucleotide nucleotidyltransferase
Patescibacteria_metaspades_Bin_6_3-contigs_00125	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00126	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00127	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00128	CDS	192				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00129	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00130	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00131	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00132	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00133	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00134	CDS	153	frr_1			Ribosome-recycling factor
Patescibacteria_metaspades_Bin_6_3-contigs_00135	CDS	252	frr_2		COG0233	Ribosome-recycling factor
Patescibacteria_metaspades_Bin_6_3-contigs_00136	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00137	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00138	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00139	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00140	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00141	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00142	CDS	294				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00143	CDS	435				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00144	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00145	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00146	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00147	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00148	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00149	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00150	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00151	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00152	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00153	CDS	312				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00154	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00155	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00156	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00157	CDS	516				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00158	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00159	CDS	282				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00160	CDS	261				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00161	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00162	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00163	CDS	225	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
Patescibacteria_metaspades_Bin_6_3-contigs_00164	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00165	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00166	CDS	162	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
Patescibacteria_metaspades_Bin_6_3-contigs_00167	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00168	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00169	CDS	201				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00170	CDS	258				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00171	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00172	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00173	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00174	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00175	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00176	tRNA	75				tRNA-Phe(gaa)
Patescibacteria_metaspades_Bin_6_3-contigs_00177	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00178	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00179	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00180	CDS	219				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00181	CDS	156				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00182	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00183	CDS	99				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00184	CDS	189				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00185	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00186	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00187	CDS	339				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00188	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00189	CDS	144				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00190	CDS	186				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00191	CDS	105				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00192	CDS	285				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00193	CDS	303				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00194	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00195	CDS	144	fusA_1		COG0480	Elongation factor G
Patescibacteria_metaspades_Bin_6_3-contigs_00196	CDS	159	fusA_2		COG0480	Elongation factor G
Patescibacteria_metaspades_Bin_6_3-contigs_00197	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00198	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00199	CDS	180	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Patescibacteria_metaspades_Bin_6_3-contigs_00200	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00201	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00202	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00203	CDS	123				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00204	CDS	90				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00205	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00206	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00207	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00208	CDS	288	xerC			Tyrosine recombinase XerC
Patescibacteria_metaspades_Bin_6_3-contigs_00209	CDS	438				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00210	CDS	237				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00211	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00212	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00213	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00214	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00215	CDS	93				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00216	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00217	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00218	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00219	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00220	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00221	CDS	243	der_1			GTPase Der
Patescibacteria_metaspades_Bin_6_3-contigs_00222	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00223	CDS	183	der_2			GTPase Der
Patescibacteria_metaspades_Bin_6_3-contigs_00224	CDS	294				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00225	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00226	CDS	168	aspS_1	6.1.1.12		Aspartate--tRNA(Asp/Asn) ligase
Patescibacteria_metaspades_Bin_6_3-contigs_00227	CDS	282	aspS_2	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
Patescibacteria_metaspades_Bin_6_3-contigs_00228	CDS	453				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00229	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00230	CDS	246				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00231	CDS	222				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00232	CDS	117				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00233	CDS	129				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00234	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00235	CDS	93				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00236	CDS	441				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00237	CDS	423	fusA_3		COG0480	Elongation factor G
Patescibacteria_metaspades_Bin_6_3-contigs_00238	CDS	240	fusA_4		COG0480	Elongation factor G
Patescibacteria_metaspades_Bin_6_3-contigs_00239	CDS	210				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00240	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00241	CDS	132				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00242	CDS	141				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00243	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00244	CDS	360				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00245	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00246	CDS	243				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00247	CDS	291	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
Patescibacteria_metaspades_Bin_6_3-contigs_00248	CDS	144	thrS_1	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_6_3-contigs_00249	CDS	294	thrS_2	6.1.1.3	COG0441	Threonine--tRNA ligase
Patescibacteria_metaspades_Bin_6_3-contigs_00250	CDS	150				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00251	CDS	90				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00252	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00253	CDS	114				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00254	CDS	204				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00255	tRNA	74				tRNA-Arg(cct)
Patescibacteria_metaspades_Bin_6_3-contigs_00256	CDS	357				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00257	CDS	126	glyA	2.1.2.1		Serine hydroxymethyltransferase
Patescibacteria_metaspades_Bin_6_3-contigs_00258	CDS	135				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00259	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00260	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00261	CDS	165				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00262	CDS	159				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00263	CDS	147				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00264	CDS	426				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00265	CDS	216				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00266	CDS	177				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00267	CDS	315				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00268	CDS	108	uvrA		COG0178	UvrABC system protein A
Patescibacteria_metaspades_Bin_6_3-contigs_00269	CDS	168				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00270	CDS	219	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
Patescibacteria_metaspades_Bin_6_3-contigs_00271	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00272	CDS	258				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00273	CDS	303	uvrB_1		COG0556	UvrABC system protein B
Patescibacteria_metaspades_Bin_6_3-contigs_00274	CDS	195	uvrB_2		COG0556	UvrABC system protein B
Patescibacteria_metaspades_Bin_6_3-contigs_00275	CDS	204	uvrB_3		COG0556	UvrABC system protein B
Patescibacteria_metaspades_Bin_6_3-contigs_00276	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00277	CDS	162				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00278	CDS	102				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00279	CDS	240				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00280	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00281	CDS	108				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00282	CDS	354				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00283	CDS	120				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00284	CDS	111				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00285	CDS	228				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00286	CDS	198	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
Patescibacteria_metaspades_Bin_6_3-contigs_00287	CDS	153				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00288	CDS	180				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00289	CDS	231				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00290	CDS	207				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00291	CDS	330				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00292	CDS	126				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00293	CDS	195				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00294	CDS	183				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00295	CDS	234				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00296	CDS	93				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00297	CDS	171				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00298	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00299	CDS	96				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00300	CDS	309				hypothetical protein
Patescibacteria_metaspades_Bin_6_3-contigs_00301	CDS	141	rpoB_1	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_6_3-contigs_00302	CDS	147	rpoB_2	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_6_3-contigs_00303	CDS	195	rpoB_3	2.7.7.6		DNA-directed RNA polymerase subunit beta
Patescibacteria_metaspades_Bin_6_3-contigs_00304	CDS	186	rpoB_4	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
