locus_tag	ftype	length_bp	gene	EC_number	COG	product
UBA7950_metaspades_Bin_1-contigs_00109	CDS	246				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00110	CDS	327				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00111	CDS	750				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00112	CDS	429	rcp1_1			Response regulator rcp1
UBA7950_metaspades_Bin_1-contigs_00113	CDS	1119	clsB	2.7.8.-		Cardiolipin synthase B
UBA7950_metaspades_Bin_1-contigs_00114	CDS	2433	lon	3.4.21.53		Lon protease
UBA7950_metaspades_Bin_1-contigs_00115	CDS	1227	ahcY_1	3.3.1.1	COG0499	Adenosylhomocysteinase
UBA7950_metaspades_Bin_1-contigs_00116	CDS	1179		3.4.21.-		putative CtpA-like serine protease
UBA7950_metaspades_Bin_1-contigs_00117	CDS	996	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
UBA7950_metaspades_Bin_1-contigs_00118	CDS	1236				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00119	CDS	2121				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00120	CDS	195				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00121	CDS	1797	rcsC	2.7.13.3		Sensor histidine kinase RcsC
UBA7950_metaspades_Bin_1-contigs_00122	CDS	324	walK	2.7.13.3		Sensor histidine kinase WalK
UBA7950_metaspades_Bin_1-contigs_00123	CDS	798	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
UBA7950_metaspades_Bin_1-contigs_00124	CDS	732				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00125	CDS	261				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00126	tRNA	98				tRNA-Thr(cgt)
UBA7950_metaspades_Bin_1-contigs_00127	CDS	249	acpP_1		COG0236	Acyl carrier protein
UBA7950_metaspades_Bin_1-contigs_00128	CDS	732	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
UBA7950_metaspades_Bin_1-contigs_00129	CDS	1326		3.4.24.-	COG0612	putative zinc protease
UBA7950_metaspades_Bin_1-contigs_00130	CDS	2646	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
UBA7950_metaspades_Bin_1-contigs_00131	CDS	273	rpsO			30S ribosomal protein S15
UBA7950_metaspades_Bin_1-contigs_00132	CDS	1278	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
UBA7950_metaspades_Bin_1-contigs_00133	CDS	963	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
UBA7950_metaspades_Bin_1-contigs_00134	CDS	312				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00135	CDS	108				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00136	CDS	699	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
UBA7950_metaspades_Bin_1-contigs_00137	CDS	645				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00138	CDS	951	cysP		COG0306	Sulfate permease CysP
UBA7950_metaspades_Bin_1-contigs_00139	CDS	654				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00140	CDS	1320				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00141	CDS	1383				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00142	CDS	237				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00143	CDS	1446				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00144	CDS	210				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00145	CDS	1320	miaB	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
UBA7950_metaspades_Bin_1-contigs_00146	CDS	975	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
UBA7950_metaspades_Bin_1-contigs_00147	CDS	435		2.7.7.-	COG0517	A-adding tRNA nucleotidyltransferase
UBA7950_metaspades_Bin_1-contigs_00148	CDS	2541	dinG	3.1.-.-		3'-5' exonuclease DinG
UBA7950_metaspades_Bin_1-contigs_00149	CDS	1005				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00150	CDS	192				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00151	CDS	1923	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
UBA7950_metaspades_Bin_1-contigs_00152	CDS	201				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00153	CDS	1518	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
UBA7950_metaspades_Bin_1-contigs_00154	CDS	1302		3.4.24.-	COG0750	Putative zinc metalloprotease
UBA7950_metaspades_Bin_1-contigs_00155	CDS	618	ispDF	4.6.1.12		Bifunctional enzyme IspD/IspF
UBA7950_metaspades_Bin_1-contigs_00156	CDS	285				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00157	CDS	267				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00158	CDS	852				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00159	CDS	354				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00160	CDS	507	purE_1	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
UBA7950_metaspades_Bin_1-contigs_00161	CDS	1140	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
UBA7950_metaspades_Bin_1-contigs_00162	CDS	498	purE_2	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
UBA7950_metaspades_Bin_1-contigs_00163	CDS	717	xpt_1	2.4.2.22		Xanthine phosphoribosyltransferase
UBA7950_metaspades_Bin_1-contigs_00164	CDS	1257	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
UBA7950_metaspades_Bin_1-contigs_00165	CDS	1626	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
UBA7950_metaspades_Bin_1-contigs_00166	CDS	237	purS	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurS
UBA7950_metaspades_Bin_1-contigs_00167	CDS	2355	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
UBA7950_metaspades_Bin_1-contigs_00168	CDS	828	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
UBA7950_metaspades_Bin_1-contigs_00169	CDS	1221	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
UBA7950_metaspades_Bin_1-contigs_00170	CDS	513	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
UBA7950_metaspades_Bin_1-contigs_00171	CDS	1062				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00172	CDS	849	arsM	2.1.1.137		Arsenite methyltransferase
UBA7950_metaspades_Bin_1-contigs_00173	CDS	285				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00174	CDS	255				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00175	CDS	234				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00176	CDS	876				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00177	CDS	648	yecS		COG0765	L-cystine transport system permease protein YecS
UBA7950_metaspades_Bin_1-contigs_00178	CDS	753	glnQ_1			Glutamine transport ATP-binding protein GlnQ
UBA7950_metaspades_Bin_1-contigs_00179	CDS	669	occM			Octopine transport system permease protein OccM
UBA7950_metaspades_Bin_1-contigs_00180	CDS	963				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00181	CDS	534				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00182	CDS	477	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
UBA7950_metaspades_Bin_1-contigs_00183	CDS	618	tmk	2.7.4.9	COG0125	Thymidylate kinase
UBA7950_metaspades_Bin_1-contigs_00184	CDS	1152	dnaN			Beta sliding clamp
UBA7950_metaspades_Bin_1-contigs_00185	CDS	945	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
UBA7950_metaspades_Bin_1-contigs_00186	CDS	669				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00187	CDS	792	ribX_1			Riboflavin transport system permease protein RibX
UBA7950_metaspades_Bin_1-contigs_00188	CDS	993	thiY		COG0715	Formylaminopyrimidine-binding protein
UBA7950_metaspades_Bin_1-contigs_00189	CDS	735	tauB_1	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
UBA7950_metaspades_Bin_1-contigs_00190	CDS	636			COG0500	putative protein
UBA7950_metaspades_Bin_1-contigs_00191	CDS	696	glmE	5.4.99.1		Glutamate mutase epsilon subunit
UBA7950_metaspades_Bin_1-contigs_00192	CDS	1248		4.3.1.2		Methylaspartate ammonia-lyase
UBA7950_metaspades_Bin_1-contigs_00193	CDS	459				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00194	CDS	378	dnaJ_1			Chaperone protein DnaJ
UBA7950_metaspades_Bin_1-contigs_00195	CDS	876	hflC		COG0330	Modulator of FtsH protease HflC
UBA7950_metaspades_Bin_1-contigs_00196	CDS	1068	hflK		COG0330	Modulator of FtsH protease HflK
UBA7950_metaspades_Bin_1-contigs_00197	CDS	1200	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
UBA7950_metaspades_Bin_1-contigs_00198	CDS	735	pdg			Ultraviolet N-glycosylase/AP lyase
UBA7950_metaspades_Bin_1-contigs_00199	CDS	1998	fusA_1		COG0480	Elongation factor G
UBA7950_metaspades_Bin_1-contigs_00200	CDS	327				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00201	CDS	762			COG0217	putative transcriptional regulatory protein
UBA7950_metaspades_Bin_1-contigs_00202	CDS	141				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00203	CDS	288				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00204	CDS	435				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00205	CDS	624	upp	2.4.2.9		Uracil phosphoribosyltransferase
UBA7950_metaspades_Bin_1-contigs_00206	CDS	663	baeR		COG0745	Transcriptional regulatory protein BaeR
UBA7950_metaspades_Bin_1-contigs_00207	CDS	2391	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
UBA7950_metaspades_Bin_1-contigs_00208	CDS	1359	ftsZ_1			Cell division protein FtsZ
UBA7950_metaspades_Bin_1-contigs_00209	CDS	672	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
UBA7950_metaspades_Bin_1-contigs_00210	CDS	891	trxB	1.8.1.9	COG0492	Thioredoxin reductase
UBA7950_metaspades_Bin_1-contigs_00211	CDS	957	rlmN_1	2.1.1.192		Dual-specificity RNA methyltransferase RlmN
UBA7950_metaspades_Bin_1-contigs_00212	CDS	864	rnfB	7.2.1.2	COG2878	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
UBA7950_metaspades_Bin_1-contigs_00213	CDS	576	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
UBA7950_metaspades_Bin_1-contigs_00214	CDS	615	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
UBA7950_metaspades_Bin_1-contigs_00215	CDS	528	rnfG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
UBA7950_metaspades_Bin_1-contigs_00216	CDS	1017	rnfD	7.1.1.-	COG4658	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
UBA7950_metaspades_Bin_1-contigs_00217	CDS	1389	rnfC	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
UBA7950_metaspades_Bin_1-contigs_00218	CDS	1071				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00219	CDS	1077	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
UBA7950_metaspades_Bin_1-contigs_00220	CDS	492	ndhS_1	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
UBA7950_metaspades_Bin_1-contigs_00221	CDS	1242	thrC	4.2.3.1	COG0498	Threonine synthase
UBA7950_metaspades_Bin_1-contigs_00222	CDS	3297	ygfK		COG0493	Putative oxidoreductase YgfK
UBA7950_metaspades_Bin_1-contigs_00223	CDS	1374	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
UBA7950_metaspades_Bin_1-contigs_00224	CDS	675				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00225	CDS	1569				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00226	CDS	396	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
UBA7950_metaspades_Bin_1-contigs_00227	CDS	897	sucD	6.2.1.4	COG0074	Succinate--CoA ligase [GDP-forming] subunit alpha
UBA7950_metaspades_Bin_1-contigs_00228	CDS	1239	sucC	6.2.1.4	COG0045	Succinate--CoA ligase [GDP-forming] subunit beta
UBA7950_metaspades_Bin_1-contigs_00229	CDS	324				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00230	CDS	1740				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00231	CDS	375				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00232	CDS	594	tdk	2.7.1.21	COG1435	Thymidine kinase
UBA7950_metaspades_Bin_1-contigs_00233	CDS	480	htpX	3.4.24.-		Protease HtpX
UBA7950_metaspades_Bin_1-contigs_00234	CDS	306				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00235	CDS	132				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00236	CDS	303	hup_1			DNA-binding protein HU
UBA7950_metaspades_Bin_1-contigs_00237	CDS	1464	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
UBA7950_metaspades_Bin_1-contigs_00238	CDS	1188	eis	2.3.1.-		N-acetyltransferase Eis
UBA7950_metaspades_Bin_1-contigs_00239	CDS	465	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
UBA7950_metaspades_Bin_1-contigs_00240	CDS	1365	acsC		COG1456	Corrinoid/iron-sulfur protein large subunit
UBA7950_metaspades_Bin_1-contigs_00241	CDS	789				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00242	CDS	828		2.3.1.169	COG1152	Carbon monoxide dehydrogenase/acetyl-CoA synthase subunit alpha
UBA7950_metaspades_Bin_1-contigs_00243	CDS	639	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
UBA7950_metaspades_Bin_1-contigs_00244	CDS	924	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
UBA7950_metaspades_Bin_1-contigs_00245	CDS	498	def	3.5.1.88	COG0242	Peptide deformylase
UBA7950_metaspades_Bin_1-contigs_00246	CDS	2271	recG	3.6.4.12		ATP-dependent DNA helicase RecG
UBA7950_metaspades_Bin_1-contigs_00247	CDS	882	sigA_1		COG0568	RNA polymerase sigma factor SigA
UBA7950_metaspades_Bin_1-contigs_00248	tRNA	74				tRNA-Ala(ggc)
UBA7950_metaspades_Bin_1-contigs_00249	CDS	1008	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
UBA7950_metaspades_Bin_1-contigs_00250	CDS	435				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00251	CDS	1044	thiI	2.8.1.4		tRNA sulfurtransferase
UBA7950_metaspades_Bin_1-contigs_00252	CDS	1503	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
UBA7950_metaspades_Bin_1-contigs_00253	tRNA	76				tRNA-Pro(cgg)
UBA7950_metaspades_Bin_1-contigs_00254	tRNA	71				tRNA-Gly(tcc)
UBA7950_metaspades_Bin_1-contigs_00255	tRNA	75				tRNA-Arg(tct)
UBA7950_metaspades_Bin_1-contigs_00256	tRNA	77				tRNA-His(gtg)
UBA7950_metaspades_Bin_1-contigs_00257	tRNA	74				tRNA-Arg(tcg)
UBA7950_metaspades_Bin_1-contigs_00258	CDS	1374	dap	3.4.11.19		D-aminopeptidase
UBA7950_metaspades_Bin_1-contigs_00259	CDS	630				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00260	CDS	504	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
UBA7950_metaspades_Bin_1-contigs_00261	CDS	1233	moeA_1	2.10.1.1		Molybdopterin molybdenumtransferase
UBA7950_metaspades_Bin_1-contigs_00262	CDS	1251	moeA_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
UBA7950_metaspades_Bin_1-contigs_00263	CDS	984	moaA_1	4.1.99.22		GTP 3',8-cyclase
UBA7950_metaspades_Bin_1-contigs_00264	CDS	486	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
UBA7950_metaspades_Bin_1-contigs_00265	CDS	468				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00266	CDS	873	tupA			Tungstate-binding protein TupA
UBA7950_metaspades_Bin_1-contigs_00267	CDS	873				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00268	CDS	2820				hypothetical protein
UBA7950_metaspades_Bin_1-contigs_00269	CDS	900	era		COG1159	GTPase Era
